School ID,Course,Year,School Name,City,Zip/Postal Code,School District,State/Province
753724,AP Computer Science A,2020,St. Michael the Archangel Catholic High School,Lee's Summit,64064,,MO
1326804,AP Computer Science A,2020,Radford School,El Paso,79903,,TX
4141001,AP Computer Science A,2020,Burnaby Central Secondary,Burnaby,V5G 0A9,,BC
4545010,AP Computer Science A,2020,Sentinel Secondary School,West Vancouver,V7S 2R2,,BC
00637399,AP Computer Science A,2020,Notre Dame Preparatory School,Pontiac,48340,,MI
00637945,AP Computer Science A,2020,Divine Child High School,Dearborn,48128,,MI
01325323,AP Computer Science A,2020,Incarnate Word Academy,Houston,77002,,TX
A0109322,AP Computer Science A,2020,Al-Hadi School of Accelerative Learning,Houston,77082,,TX
A0740116,AP Computer Science A,2020,Saint Martin de Porres High School,Cleveland,44103,,OH
A9902672,AP Computer Science A,2020,Center Place Restoration School,Independence,64050,,MO
A0509113 ,AP Computer Science A,2020,Whitfield School,St. Louis,63141,,MO
10000702487,AP Computer Science A,2020,Riverchase Career Connection Center,Birmingham,35244,,AL
60218414282,AP Computer Science A,2020,KIPP Navigate College Prep,San Jose,95123,,CA
60723000673,AP Computer Science A,2020,Prospect High,San Jose,95124,,CA
60756000727,AP Computer Science A,2020,Carpinteria High School,Carpinteria,93013,,CA
61182001304,AP Computer Science A,2020,Mt. Pleasant High School,San Jose,95127,,CA
61182001310,AP Computer Science A,2020,Yerba Buena High School,San Jose,95122-3730,,CA
62271003413,AP Computer Science A,2020,University High School Charter,Los Angeles,90025,,CA
62271010889,AP Computer Science A,2020,Maywood Academy High School,Maywood,90270,,CA
62280003487,AP Computer Science A,2020,Saratoga High School,Saratoga,95070,,CA
62316003536,AP Computer Science A,2020,Lynwood High School,Lynwood,90262,,CA
62316010903,AP Computer Science A,2020,Marco Antonio Firebaugh High School,Lynwood,90262,,CA
40012901790,AP Computer Science A,2020,Accelerated Learning Laboratory,TUCSON,85745,,AZ
40880001447,AP Computer Science A,2020,Sahuaro High School,Tucson,85710,,AZ
40880001448,AP Computer Science A,2020,Santa Rita High School,Tucson,85730,,AZ
40885003272,AP Computer Science A,2020,Andrada Polytechnic High School,Tucson,85747,,AZ
62271008887,AP Computer Science A,2020,Los Angeles Center for Enriched Studies,Los Angeles,90035,,CA
62805004305,AP Computer Science A,2020,Oakland Technical High,OAKLAND,94611,,CA
63543007868,AP Computer Science A,2020,Santa Clara High School,SANTA CLARA,95051,,CA
63753006342,AP Computer Science A,2020,El Camino High,SOUTH SAN FRANCISCO,94080,,CA
69113410214,AP Computer Science A,2020,Tranquillity High School,Tranquillity,93668,,CA
90045001633,AP Computer Science A,2020,Information Technology &amp; Software Engineering High School,Bridgeport,06606,,CT
120039002988,AP Computer Science A,2020,Barbara Goleman senior high school,Miami lakes,33018,,FL
120039004726,AP Computer Science A,2020,Ronald Reagan/Doral Sr. High School,Doral,33178,,FL
130012003980,AP Computer Science A,2020,Coretta Scott King Young Women’s Leadership Academy,Atlanta,30318,,GA
130033002352,AP Computer Science A,2020,Adairsville High School,Adairsville,30103,,GA
130084000324,AP Computer Science A,2020,Villa Rica High School,Villa Rica,30180,,GA
130084003582,AP Computer Science A,2020,Mt. Zion High School,CARROLLTON,30117,,GA
130123002067,AP Computer Science A,2020,Lovejoy High School,HAMPTON,30228,,GA
130174000690,AP Computer Science A,2020,Dunwoody High School,DUNWOODY,30338,,GA
130174000692,AP Computer Science A,2020,Chamblee Charter High School,Chamblee,30341,,GA
130174003915,AP Computer Science A,2020,Arabia Mountain High School,LITHONIA,30038,,GA
130387001397,AP Computer Science A,2020,Hardaway High School,Columbus,31906,,GA
130402003625,AP Computer Science A,2020,North Paulding High School,Dallas,30132,,GA
200001801751,AP Computer Science A,2020,Kansas State School for the Blind,Kansas City,66102,,KS
240051001123,AP Computer Science A,2020,Oxon Hill High School,Brandywine,20745,,MD
250279000204,AP Computer Science A,2020,Boston Latin Academy,DORCHESTER,02121,,MA
250279001692,AP Computer Science A,2020,Boston Community Leadership Academy,Hyde Park,02136,,MA
250327000436,AP Computer Science A,2020,Cambridge Rindge And Latin School,CAMBRIDGE,02138,,MA
250702001041,AP Computer Science A,2020,Lowell High School,Lowell,01852,,MA
251005001630,AP Computer Science A,2020,Revere High School,REVERE,02151,,MA
251218002005,AP Computer Science A,2020,Watertown High School,WATERTOWN,02472,,MA
251320002193,AP Computer Science A,2020,Woburn High School,WOBURN,01801,,MA
260110304669,AP Computer Science A,2020,Cass Technical High School,DETROIT,48201,,MI
260110304857,AP Computer Science A,2020,Western International High School,DETROIT,48209,,MI
260687004283,AP Computer Science A,2020,Brighton High School,BRIGHTON,48116,,MI
260756004332,AP Computer Science A,2020,Byron Center High School,Byron Center,49315,,MI
261791005458,AP Computer Science A,2020,Hartland High School,Hartland,48353,,MI
262724006338,AP Computer Science A,2020,Oxford High School,Oxford,48371,,MI
263447007009,AP Computer Science A,2020,Adlai Stevenson High School,Sterling Heights,48313,,MI
263447007018,AP Computer Science A,2020,Eisenhower High School,Shelby Township,48316,,MI
263447007025,AP Computer Science A,2020,Henry Ford II High School,Sterling Heights,48313,,MI
341629003200,AP Computer Science A,2020,Trenton Central High School,Trenton,08609,,NJ
350108000323,AP Computer Science A,2020,Santa Teresa High School,Santa Teresa,88008,,NM
360007706251,AP Computer Science A,2020,Urban Assembly Gateway School for Technology - M507,New York,10019-7235,,NY
360009500882,AP Computer Science A,2020,Medgar Evers College Preparatory School - K590,BROOKLYN,11225,,NY
360015101947,AP Computer Science A,2020,Franklin D Roosevelt High School - K505,BROOKLYN,11204,,NY
380002500335,AP Computer Science A,2020,Kindred High School,Kindred,58051,,ND
381182000387,AP Computer Science A,2020,Mandan High School,Mandan,58554,,ND
381704000591,AP Computer Science A,2020,Velva High School,Velva,58790,,ND
390437805561,AP Computer Science A,2020,John Hay School Of Science &amp; Medicine,CLEVELAND,44106,,OH
390437805865,AP Computer Science A,2020,John Marshall School of Information Technology,Cleveland,44111,,OH
390437805873,AP Computer Science A,2020,Lincoln-West School of Global Studies,Cleveland,44109,,OH
390450801986,AP Computer Science A,2020,Wickliffe High School,Wickliffe,44092,,OH
410348000047,AP Computer Science A,2020,Corvallis High School,CORVALLIS,97330,,OR
410723000068,AP Computer Science A,2020,Lake Oswego High School,LAKE OSWEGO,97034,,OR
410723000069,AP Computer Science A,2020,Lakeridge High School,LAKE OSWEGO,97034,,OR
411004000966,AP Computer Science A,2020,Lincoln High School,PORTLAND,97205,,OR
440009000019,AP Computer Science A,2020,Burrillville High School,HARRISVILLE,02830,,RI
440027000076,AP Computer Science A,2020,Cumberland High School,Cumberland,02864,,RI
440054000128,AP Computer Science A,2020,Johnston Senior High School,Johnston,02919,,RI
440111000301,AP Computer Science A,2020,Pilgrim High School,WARWICK,02888,,RI
440111000307,AP Computer Science A,2020,Toll Gate High School,WARWICK,02886,,RI
440117000325,AP Computer Science A,2020,Westerly High School,Westerly,02891,,RI
480003711452,AP Computer Science A,2020,Da Vinci School for Science and the Arts,El Paso,79912,,TX
480005808056,AP Computer Science A,2020,NYOS Charter School,AUSTIN,78753,,TX
480021112495,AP Computer Science A,2020,IDEA Weslaco College Prep,Weslaco,78599,,TX
480021112940,AP Computer Science A,2020,IDEA Montopolis College Prep,Austin,78741,,TX
480142013518,AP Computer Science A,2020,Leadership Prep School,Frisco,75034,,TX
480144012917,AP Computer Science A,2020,International Leadership of Texas GHS,Garland,75044,,TX
480145113251,AP Computer Science A,2020,Pioneer Technology & Arts Academy,Mesquite,75150,,TX
480145113828,AP Computer Science A,2020,Pioneer Technology & Arts Academy Rockwall County Campus,Heath,75032,,TX
480831000200,AP Computer Science A,2020,Angleton High School,Angleton,77515,,TX
480894000292,AP Computer Science A,2020,L C Anderson,Austin,78759,,TX
480894006508,AP Computer Science A,2020,Bowie High School,AUSTIN,78749,,TX
481443000932,AP Computer Science A,2020,Clint High School,Clint,79836,,TX
481443009224,AP Computer Science A,2020,Horizon High School,El Paso,79928,,TX
481443012799,AP Computer Science A,2020,Clint ISD Early College Academy,Clint,79836,,TX
481452000940,AP Computer Science A,2020,Coldspring-Oakhurst High School,COLDSPRING,77331,,TX
481830003786,AP Computer Science A,2020,Franklin High School,El Paso,79912,,TX
481830008776,AP Computer Science A,2020,Captain John L. Chapin High School,El Paso,79904,,TX
481917001786,AP Computer Science A,2020,Ferris High School,Ferris,75125,,TX
482364002518,AP Computer Science A,2020,Wisdom High School,HOUSTON,77057,,TX
482364002562,AP Computer Science A,2020,Heights High School,HOUSTON,77008,,TX
482364002592,AP Computer Science A,2020,Sterling High School,HOUSTON,77048,,TX
483432003821,AP Computer Science A,2020,J. Frank Dobie High School,Houston,77089,,TX
483702004151,AP Computer Science A,2020,Richardson High School,Richardson,75080,,TX
483849004285,AP Computer Science A,2020,Sabine Pass ISD,Sabine Pass,77655,,TX
483930007019,AP Computer Science A,2020,Santa Gertrudis Academy High School,KINGSVILLE,78363,,TX
483978004520,AP Computer Science A,2020,Seymour High School,SEYMOUR,76380,,TX
484668005315,AP Computer Science A,2020,Eastwood High School,EL PASO,79925,,TX
510225002538,AP Computer Science A,2020,Stone Bridge High School,ASHBURN,20147,,VA
530000300593,AP Computer Science A,2020,Kelso High School,KELSO,98626,,WA
530038002782,AP Computer Science A,2020,CAM Academy High School,Battle Ground,98604-0200,,WA
530039000078,AP Computer Science A,2020,Newport High School,BELLEVUE,98006,,WA
530261000386,AP Computer Science A,2020,Ephrata High School,EPHRATA,98823,,WA
530420000653,AP Computer Science A,2020,Lake Stevens High School,Lake Stevens,98258,,WA
530423000670,AP Computer Science A,2020,Juanita High School,KIRKLAND,98034,,WA
530474000728,AP Computer Science A,2020,Manson Junior Senior High School,MANSON,98831,,WA
530522003392,AP Computer Science A,2020,Columbia Basin Tech Ctr.,Moses Lake,98837,,WA
530543000818,AP Computer Science A,2020,Mariner High School,EVERETT,98204,,WA
530645000953,AP Computer Science A,2020,Orting High School,Orting,98360,,WA
530696001038,AP Computer Science A,2020,Puyallup High School,PUYALLUP,98371,,WA
530708001055,AP Computer Science A,2020,Quincy High School,QUINCY,98848,,WA
530723001077,AP Computer Science A,2020,Lindbergh Senior High School,RENTON,98058,,WA
530732001095,AP Computer Science A,2020,Hanford High School,Richland,99354,,WA
530771001222,AP Computer Science A,2020,Nathan Hale High School,SEATTLE,98125,,WA
530802001328,AP Computer Science A,2020,Snohomish High School,SNOHOMISH,98290,,WA
530927003415,AP Computer Science A,2020,iTech Preparatory School,Vancouver,98686,,WA
530945001609,AP Computer Science A,2020,Walla Walla High School,WALLA WALLA,99362,,WA
530966002783,AP Computer Science A,2020,Wenatchee Valley Tech Center,Wenatchee,98801,,WA
531011001690,AP Computer Science A,2020,D.D. Eisenhower High School,Yakima,98908,,WA
550039000597,AP Computer Science A,2020,Appleton North High,APPLETON,54913,,WI
550582000636,AP Computer Science A,2020,Green Bay Preble High,GREEN BAY,54302,,WI
550600000661,AP Computer Science A,2020,Whitnall High School,GREENFIELD,53228-3198,,WI
550660000715,AP Computer Science A,2020,Hortonville High,HORTONVILLE,54944,,WI
550663000716,AP Computer Science A,2020,Bay Port High School,Green Bay,54313,,WI
550852000925,AP Computer Science A,2020,Madison East High,MADISON,53704,,WI
550852000941,AP Computer Science A,2020,Lafollette High,MADISON,53716,,WI
551017001335,AP Computer Science A,2020,Muskego High School,Muskego,53150,,WI
551110001470,AP Computer Science A,2020,Oregon High,OREGON,53575,,WI
551464001902,AP Computer Science A,2020,Sun Prairie High,SUN PRAIRIE,53590,,WI
551632002138,AP Computer Science A,2020,West De Pere High School,De Pere,54115,,WI
488822,AP CSP,2020,Bishop MIege High School,Shawnee Mission,66205,,KS
753724,AP CSP,2020,St. Michael the Archangel Catholic High School,Lee's Summit,64064,,MO
1057351,AP CSP,2020,Elyria Catholic High School,Elyria,44035-3612,,OH
2160029,AP CSP,2020,The Independent School,Wichita,67207,,KS
2165016,AP CSP,2020,University Lake School,Hartland,53029,,WI
00637399,AP CSP,2020,Notre Dame Preparatory School,Pontiac,48340,,MI
A9902672,AP CSP,2020,Center Place Restoration School,Independence,64050,,MO
A0509113 ,AP CSP,2020,Whitfield School,St. Louis,63141,,MO
10303002191,AP CSP,2020,Helena High School,Helena,35080,,AL
62271011652,AP CSP,2020,Arleta Senior High,Arleta,91331,,CA
62805004304,AP CSP,2020,Oakland High,OAKLAND,94610,,CA
10192000744,AP CSP,2020,Shades Valley High School,IRONDALE,35210,,AL
10303001177,AP CSP,2020,Montevallo High School,Montevallo,35115,,AL
40880000827,AP CSP,2020,Sabino High School,Tucson,85749,,AZ
40880001447,AP CSP,2020,Sahuaro High School,Tucson,85710,,AZ
40880001448,AP CSP,2020,Santa Rita High School,Tucson,85730,,AZ
60234513094,AP CSP,2020,USC Hybrid High College Prep,Los Angeles,90037,,CA
60792000759,AP CSP,2020,Leuzinger High,LAWNDALE,90260,,CA
63471011893,AP CSP,2020,KIPP King Collegiate High,SAN LORENZO,94580,,CA
63498005926,AP CSP,2020,San Mateo High,SAN MATEO,94401,,CA
90045001633,AP CSP,2020,Information Technology &amp; Software Engineering High School,Bridgeport,06606,,CT
110003000396,AP CSP,2020,Columbia Heights Educational Campus,Washington,20010,,DC
120039000612,AP CSP,2020,South Dade Senior High,Homestead,33030,,FL
120039000614,AP CSP,2020,Miami Southridge Senior High School,Miami,33157,,FL
120039002988,AP CSP,2020,Barbara Goleman senior high school,Miami lakes,33018,,FL
120039003562,AP CSP,2020,Booker T Washington Senior High,Miami,33136,,FL
120039004726,AP CSP,2020,Ronald Reagan/Doral Sr. High School,Doral,33178,,FL
120039007855,AP CSP,2020,iPrep Academy,Miami,33132,,FL
130012004174,AP CSP,2020,Booker T Washington High School,Atlanta,30314,,GA
130012004240,AP CSP,2020,South Atlanta High School,Atlanta,30354,,GA
130033002352,AP CSP,2020,Adairsville High School,Adairsville,30103,,GA
130174000690,AP CSP,2020,Dunwoody High School,DUNWOODY,30338,,GA
130174000707,AP CSP,2020,Cross Keys High School,ATLANTA,30319,,GA
130387001387,AP CSP,2020,Shaw High School (GA),Columbus,31906,,GA
130402003625,AP CSP,2020,North Paulding High School,Dallas,30132,,GA
130537002286,AP CSP,2020,LaFayette High School,LaFayette,30728,,GA
250279000204,AP CSP,2020,Boston Latin Academy,DORCHESTER,02121,,MA
250279001692,AP CSP,2020,Boston Community Leadership Academy,Hyde Park,02136,,MA
260017101040,AP CSP,2020,Henry Ford Academy,DEARBORN,48124,,MI
260110304793,AP CSP,2020,Mumford High School,Detroit,48221,,MI
260110304830,AP CSP,2020,Southeastern High School,Detroit,48214,,MI
260110307984,AP CSP,2020,Cody High School,Detroit,48228,,MI
260687004283,AP CSP,2020,Brighton High School,BRIGHTON,48116,,MI
261482005179,AP CSP,2020,Fraser High School,FRASER,48026,,MI
262220005933,AP CSP,2020,Ludington High School,LUDINGTON,49431,,MI
262652006295,AP CSP,2020,ONSTED HIGH SCHOOL,ONSTED,49265,,MI
262724006338,AP CSP,2020,Oxford High School,Oxford,48371,,MI
263222006751,AP CSP,2020,South Lake High School,St. Clair Shores,48080,,MI
263228006762,AP CSP,2020,Lee M. Thurston High School,Redford,48239-2775,,MI
263390006956,AP CSP,2020,Trenton High School,Trenton,48183,,MI
263447007005,AP CSP,2020,Utica High School,Shelby Township,48317,,MI
263516007081,AP CSP,2020,Walled Lake Central High School,Walled Lake,48390,,MI
263516007084,AP CSP,2020,Walled Lake Western,Walled Lake,48390,,MI
291827000970,AP CSP,2020,Lebanon Technology and Career Center,Lebanon,65536,,MO
292280001284,AP CSP,2020,North Kansas City High School,North Kansas City,64116,,MO
292280003083,AP CSP,2020,Staley High School,Kansas City,64156,,MO
292892001848,AP CSP,2020,St. Charles High School,St. Charles,63301,,MO
293066002113,AP CSP,2020,University City High School,University City,63130,,MO
340783003378,AP CSP,2020,Innovation High School,Jersey City,07305,,NJ
360007700586,AP CSP,2020,The Manhattan International High School - M459,New York,10065,,NY
360007705625,AP CSP,2020,Pace High School - M298,New York,10002,,NY
360007804458,AP CSP,2020,Fiorello H. LaGuardia High School of Music & Art and Performing Arts - M485,NEW YORK,10023,,NY
360008100701,AP CSP,2020,Frederick Douglass Academy - M499,NEW YORK,10039,,NY
