student_id
56682977
64615020
64615211
114000835
64615256
113567092
64615210
114001148
92192705
92192693
114001158
64615323
114001142
100486011
102968760
100486387
92192701
114000832
100486389
64615260
92192708
100486268
114000828
114001144
97449246
114001150
114000838
64615200
114000827
113567089
100486013
72879815
113949134
92192709
114002081
100486259
92230681
100486009
97513872
100486258
64615281
64615007
64615021
113583494
100486550
65176680
97449235
112990369
97501700
100486552
64615266
62321445
114002070
92192703
114001153
113949142
86925572
113949138
64615333
114000839
64740104
100486551
86000234
113567108
64615265
110996052
114002079
97449236
72879828
72943459
97449233
97501702
86847317
114002074
92192702
113035551
114002073
86925745
102671442
97513874
113244091
92230688
114000837
113949144
100486022
113949777
97501654
100486019
100486263
97449240
113567095
113567087
91047185
113949775
92230693
64615199
92230687
100486014
97449245
92230678
64615318
97501701
100486260
113567086
110995534
64644887
92192707
114002072
72879819
64615293
100486253
114002075
56682979
92230695
92230676
64615013
113949132
113949137
56682973
72879818
113949778
56468045
72879825
114000825
114001143
64615267
113035334
92192698
64615326
64617706
97449234
82194029
92230691
114002084
92192712
113949140
100486010
113244093
64615216
113244094
110944686
100439112
113567106
92192700
64615261
64615292
113949145
100548862
113949133
110995738
86847320
89905714
64615248
102374469
100486012
72879822
64615263
100486255
86847319
64615238
72990949
62321449
92192696
62321459
56682972
64615198
64615214
113567104
110944685
114001154
92230690
56682976
100486548
64615317
62321457
114000836
100486024
114001149
92230682
100486256
62321464
86925569
64615316
100486252
113564153
100486392
100486007
86925744
113567091
64615324
113949139
64615290
114002080
100486262
114001147
114000830
114000826
114001146
114001152
100486561
92894946
97449242
104327656
114001155
100486023
114000834
56682983
114000829
100486556
99431619
64615209
64615015
100486265
64615212
113949130
92192711
113949136
110996054
113567101
114002076
100486266
68440274
114001145
114001151
114002085
114000833
56682987
64615022
64615321
92192694
113949135
97513873
100486385
113567098
114002071
64615252
112990317
114002069
100486018
113567088
86847354
113244096
72879823
97449241
113949776
113567109
114001156
104401347
64615264
110995535
113583689
64615289
92192710
100549500
110996111
100486254
92230689
113567096
114002083
114002086
113001571
113949129
64690644
64615331
64615250
100486553
92192695
72970805
100486016
114002087
56682967
73179755
113949147
114001157
113035550
92230694
64615206
110996055
100791173
113949141
113949143
91126657
97449243
100486015
72879817
56682975
110996110
100486261
113949146
114002082
64615215
100486008
72879816
64615197
113567090
97449237
113949131
97449244
92230679
64615288
86925748
110996053
100486557
97449238
72879814
97501655
86925570
64615286
100486390
114000831
100486394
92048756
