school_name,state_school_id,nces_id,course_id,course_name,num_students_enrolled,num_students_female,num_students_black_or_african_american,num_students_hispanic_or_latino,num_students_american_indian_or_native_alaskan,num_students_native_hawaiian_or_pacific_islander,num_students_free_or_reduced_lunch,num_students_special_education_status,num_students_english_language_learner_status
Adams Central High School,,180006000007,4568,AP Computer Science Principles,32,8,0,1,0,0,4,0,0
South Adams High School,,181026001642,4801,Computer Science I,8,1,0,1,0,0,2,1,0
South Adams High School,,181026001642,5236,Computer Science II,2,0,0,0,0,0,0,0,0
Homestead Senior High School,,180003000002,5236,Computer Science II,22,2,1,1,0,0,0,0,0
Homestead Senior High School,,180003000002,5252,Computer Science III: Special Topics,11,1,0,1,0,0,0,1,0
Homestead Senior High School,,180003000002,4801,Computer Science I,42,6,0,7,0,0,4,3,0
Homestead Senior High School,,180003000002,5253,Computer Science III:  Cybersecurity Capstone,17,1,1,0,0,0,0,0,0
Carroll High School,,180825001414,4570,AP Computer Science A,12,0,0,0,0,0,2,1,0
Carroll High School,,180825001414,4801,Computer Science I,76,3,6,5,0,0,17,6,0
Carroll High School,,180825001414,5253,Computer Science III:  Cybersecurity Capstone,21,2,1,0,1,0,1,2,0
Anthis Career Center,,180363000528,5253,Computer Science III:  Cybersecurity Capstone,5,1,0,1,0,0,3,0,1
Anthis Career Center,,180363000528,5236,Computer Science II,18,7,3,2,0,0,6,4,1
North Side High School,,180363000550,4801,Computer Science I,53,9,12,7,0,0,32,11,6
North Side High School,,180363000550,5236,Computer Science II,13,1,0,0,0,0,9,0,0
North Side High School,,180363000550,4803,Introduction to Computer Science,86,14,23,21,0,0,59,14,9
R Nelson Snider High School,,180363000556,4570,AP Computer Science A,13,2,1,1,0,0,5,1,0
R Nelson Snider High School,,180363000556,4568,AP Computer Science Principles,38,8,5,3,0,0,12,2,0
R Nelson Snider High School,,180363000556,4803,Introduction to Computer Science,66,9,12,9,0,0,34,10,1
South Side High School,,180363000562,4801,Computer Science I,34,3,7,10,0,0,25,3,3
South Side High School,,180363000562,4803,Introduction to Computer Science,102,26,35,29,0,0,70,10,17
Wayne High School,,180363000568,4801,Computer Science I,76,22,20,13,0,0,39,7,7
Wayne High School,,180363000568,4803,Introduction to Computer Science,152,41,42,24,1,0,99,32,11
Northrop High School,,180363000552,4801,Computer Science I,130,23,27,17,1,0,69,19,6
Northrop High School,,180363000552,4803,Introduction to Computer Science,118,34,26,16,2,0,64,25,4
Leo Junior/Senior High School,,180285000349,5612,Industrial Automation and Robotics II,1,0,0,0,0,0,0,0,0
Leo Junior/Senior High School,,180285000349,4803,Introduction to Computer Science,17,4,1,0,0,0,5,0,0
Leo Junior/Senior High School,,180285000349,5610,Industrial Automation and Robotics I,3,0,0,0,0,0,2,1,0
Heritage Jr/Sr High School,,180285000344,4801,Computer Science I,40,10,1,3,0,0,25,6,10
Heritage Jr/Sr High School,,180285000344,4803,Introduction to Computer Science,28,2,2,2,0,0,15,4,9
Woodlan Jr/Sr High School,,180285000361,4803,Introduction to Computer Science,22,1,1,0,0,0,6,5,0
New Haven Jr/Sr High School,,180285000353,4803,Introduction to Computer Science,24,0,8,3,0,0,13,1,2
Columbus North High School,,180036000066,4801,Computer Science I,55,10,3,9,1,0,15,3,4
Columbus North High School,,180036000066,4570,AP Computer Science A,0,0,0,0,0,0,0,0,0
Columbus North High School,,180036000066,5236,Computer Science II,0,0,0,0,0,0,0,0,0
Columbus North High School,,180036000066,5612,Industrial Automation and Robotics II,6,0,0,0,0,0,2,0,1
Columbus North High School,,180036000066,5610,Industrial Automation and Robotics I,8,0,0,1,0,0,3,1,1
Columbus North High School,,180036000066,4568,AP Computer Science Principles,3,3,0,1,0,0,0,0,0
Columbus North High School,,180036000066,5253,Computer Science III:  Cybersecurity Capstone,5,0,0,1,0,0,1,0,0
Columbus East High School,,180036000065,5253,Computer Science III:  Cybersecurity Capstone,0,0,0,0,0,0,0,0,0
Columbus East High School,,180036000065,5612,Industrial Automation and Robotics II,0,0,0,0,0,0,0,0,0
Columbus East High School,,180036000065,4801,Computer Science I,20,0,1,1,1,0,4,0,2
Columbus East High School,,180036000065,5610,Industrial Automation and Robotics I,0,0,0,0,0,0,0,0,0
Hauser Jr-Sr High School,,180357000509,4570,AP Computer Science A,6,2,0,0,0,0,1,0,0
Hauser Jr-Sr High School,,180357000509,4803,Introduction to Computer Science,20,10,0,1,0,0,10,3,0
Hauser Jr-Sr High School,,180357000509,4801,Computer Science I,21,6,0,0,0,0,7,3,0
Hauser Jr-Sr High School,,180357000509,4568,AP Computer Science Principles,4,0,0,0,0,0,1,0,0
Hauser Jr-Sr High School,,180357000509,5253,Computer Science III:  Cybersecurity Capstone,1,0,0,0,0,0,1,0,0
Benton Central Jr-Sr High School,,180048000097,4801,Computer Science I,12,3,0,2,0,0,6,2,0
Benton Central Jr-Sr High School,,180048000097,5236,Computer Science II,4,0,0,0,0,0,2,1,0
Benton Central Jr-Sr High School,,180048000097,5249,Computer Science III:  Software Development Capstone,4,1,0,1,0,0,1,0,0
Zionsville Community High School,,180283000341,4568,AP Computer Science Principles,32,6,2,1,0,0,1,3,0
Zionsville Community High School,,180283000341,4570,AP Computer Science A,55,9,1,1,0,0,0,3,0
Lebanon Senior High School,,180579001041,4570,AP Computer Science A,1,1,0,0,0,0,0,0,0
Lebanon Senior High School,,180579001041,4801,Computer Science I,12,4,0,1,0,0,4,0,0
Brown County High School,,180096000169,5253,Computer Science III:  Cybersecurity Capstone,5,1,0,0,0,0,1,1,0
Brown County High School,,180096000169,4568,AP Computer Science Principles,39,9,0,1,1,0,11,4,0
Brown County High School,,180096000169,5236,Computer Science II,14,1,0,1,1,0,8,4,0
Carroll Senior High School,,180129000203,4803,Introduction to Computer Science,19,5,0,2,0,0,2,6,1
Delphi Community High School,,180270000326,4570,AP Computer Science A,0,0,0,0,0,0,0,0,0
Delphi Community High School,,180270000326,4801,Computer Science I,55,19,0,8,0,0,25,2,0
Pioneer Jr-Sr High School,,180894001491,4803,Introduction to Computer Science,35,12,0,1,0,0,8,0,1
Pioneer Jr-Sr High School,,180894001491,4801,Computer Science I,16,2,1,1,0,0,10,1,0
Lewis Cass High School,,181068001755,5610,Industrial Automation and Robotics I,2,0,0,0,0,0,2,0,0
Lewis Cass High School,,181068001755,4801,Computer Science I,11,3,0,1,0,0,2,1,0
Lewis Cass High School,,181068001755,4570,AP Computer Science A,1,0,0,0,0,0,0,0,0
Lewis Cass Polytechnic Academy ,,181068002622,5612,Industrial Automation and Robotics II,1,0,0,0,0,0,0,0,0
Lewis Cass Polytechnic Academy ,,181068002622,5610,Industrial Automation and Robotics I,4,0,0,0,0,0,1,3,0
Century Career Center,,180603001054,4801,Computer Science I,21,1,2,7,0,0,9,3,4
Century Career Center,,180603001054,4803,Introduction to Computer Science,41,12,1,16,0,0,23,4,2
Silver Creek High School,,180937001536,4801,Computer Science I,9,0,0,2,0,0,1,0,0
Silver Creek High School,,180937001536,4803,Introduction to Computer Science,39,4,1,6,0,0,11,7,1
Clarksville Senior High School,,180192000249,4801,Computer Science I,8,1,1,0,0,0,2,2,0
Clarksville Senior High School,,180192000249,4803,Introduction to Computer Science,33,8,1,6,0,0,11,5,1
Clarksville Senior High School,,180192000249,5236,Computer Science II,1,0,0,1,0,0,0,0,1
Indiana Gateway Digital Academy,,180192002690,4803,Introduction to Computer Science,16,7,0,1,0,0,9,0,0
Charlestown Senior High School,,180394000663,4803,Introduction to Computer Science,30,5,0,4,0,0,11,5,3
Charlestown Senior High School,,180394000663,4801,Computer Science I,7,1,0,0,0,0,2,0,0
Charlestown Senior High School,,180394000663,5253,Computer Science III:  Cybersecurity Capstone,3,2,0,0,0,0,2,1,0
Jeffersonville High School,,180394000666,4801,Computer Science I,39,5,8,5,0,0,14,4,2
Jeffersonville High School,,180394000666,4803,Introduction to Computer Science,75,11,19,7,0,1,46,16,3
Jeffersonville High School,,180394000666,5236,Computer Science II,18,1,4,2,0,0,9,2,0
Clay City Jr-Sr High School,,180084000157,4728,Robotics Design and Innovation,8,0,0,0,0,0,3,1,0
Northview High School,,180084000154,4801,Computer Science I,11,2,0,0,0,0,1,1,0
Clinton Central Junior-Senior HS,,180213000257,4728,Robotics Design and Innovation,0,0,0,0,0,0,0,0,0
Clinton Prairie Jr-Sr High School,,180216000258,4803,Introduction to Computer Science,9,1,0,1,0,0,5,0,0
Frankfort High School,,180366000574,4801,Computer Science I,0,0,0,0,0,0,0,0,0
Frankfort High School,,180366000574,4803,Introduction to Computer Science,0,0,0,0,0,0,0,0,0
Rossville Middle/Senior High Sch,,180972001590,4801,Computer Science I,14,0,0,0,0,0,1,4,0
Crawford County High School,,180244000279,4801,Computer Science I,33,12,0,0,0,0,18,7,0
Crawford County High School,,180244000279,5236,Computer Science II,8,1,0,0,0,0,4,0,0
North Daviess Jr-Sr High School,,180771001319,5610,Industrial Automation and Robotics I,2,0,0,0,0,0,2,0,0
North Daviess Jr-Sr High School,,180771001319,4803,Introduction to Computer Science,2,0,0,0,0,0,0,1,0
North Daviess Jr-Sr High School,,180771001319,4801,Computer Science I,17,4,0,1,0,0,9,2,0
Washington High School,,181029001684,5253,Computer Science III:  Cybersecurity Capstone,11,2,0,1,0,0,7,4,1
Washington High School,,181029001684,4801,Computer Science I,74,18,0,10,1,0,29,6,1
