school_name,state_school_id,nces_id,course_id,course_name,teacher_name_or_id,num_students_enrolled,num_students_female,num_students_black_or_african_american,num_students_hispanic_or_latino,num_students_american_indian_or_native_alaskan,num_students_native_hawaiian_or_pacific_islander,num_students_free_or_reduced_lunch,num_students_special_education_status,num_students_english_language_learner_status
KENESAW SECONDARY SCHOOL,01-0003-001,317242001112,270401,PROGRAMMING I,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
NELIGH-OAKDALE HIGH SCHOOL,02-0009-001,317422001292,270703,COMPUTER SCIENCE PRINCIPLES,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
NELIGH-OAKDALE HIGH SCHOOL,02-0009-001,317422001292,270704,FOUNDATIONS OF COMPUTING,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
ELGIN HIGH SCHOOL,02-0018-001,317005000923,270703,COMPUTER SCIENCE PRINCIPLES,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
ELGIN HIGH SCHOOL,02-0018-001,317005000923,270704,FOUNDATIONS OF COMPUTING,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
VERDIGRE HIGH SCHOOL,02-2001-009,310011901679,270703,COMPUTER SCIENCE PRINCIPLES,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
BOONE CENTRAL HIGH SCHOOL,06-0001-001,310282000008,270401,PROGRAMMING I,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
KEARNEY HIGH SCHOOL,10-0007-001,317239001105,270702,ADVANCED PLACEMENT COMPUTER SCIENCE PRINCIPLES,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
KEARNEY HIGH SCHOOL,10-0007-001,317239001105,270710,PROJECT LEAD THE WAY – COMPUTER SCIENCE ESSENTIALS,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
OAKLAND CRAIG JUNIOR-SENIOR HIGH,11-0014-001,317464001336,270703,COMPUTER SCIENCE PRINCIPLES,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
PLATTSMOUTH HIGH SCHOOL,13-0001-001,317566001523,270701,COMPUTER SCIENCE A,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
LOUISVILLE HIGH SCHOOL,13-0032-001,317305001192,270401,PROGRAMMING I,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
LOUISVILLE HIGH SCHOOL,13-0032-001,317305001192,270402,PROGRAMMING II,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
LOUISVILLE MIDDLE SCHOOL,13-0032-003,317305000717,270704,FOUNDATIONS OF COMPUTING,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
CONESTOGA JR/SR HIGH SCHOOL,13-0056-001,317420001290,270401,PROGRAMMING I,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
WYNOT HIGH SCHOOL,14-0101-001,317899001746,270401,PROGRAMMING I,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
WYNOT HIGH SCHOOL,14-0101-001,317899001746,270411,INTRODUCTION TO COMPUTER SCIENCE,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
VALENTINE HIGH SCHOOL,16-0006-001,317802001674,270704,FOUNDATIONS OF COMPUTING,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
CODY-KILGORE HIGH SCHOOL,16-0030-001,310528000157,270401,PROGRAMMING I,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
CODY-KILGORE HIGH SCHOOL,16-0030-001,310528000157,270402,PROGRAMMING II,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
SIDNEY HIGH SCHOOL,17-0001-001,317671001601,270401,PROGRAMMING I,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
SIDNEY HIGH SCHOOL,17-0001-001,317671001601,270402,PROGRAMMING II,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
POTTER-DIX JR/SR HIGH SCHOOL,17-0009-001,317581001533,270401,PROGRAMMING I,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
HOWELLS SENIOR HIGH SCHOOL,19-0070-001,310018301090,270708,PROJECT LEAD THE WAY - COMPUTER SCIENCE PRINCIPLES,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
HOWELLS SENIOR HIGH SCHOOL,19-0070-001,310018301090,270709,PROJECT LEAD THE WAY - COMPUTER SCIENCE A,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
SCHUYLER CENTRAL HIGH SCHOOL,19-0123-001,317645001575,270701,COMPUTER SCIENCE A,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
SCHUYLER MIDDLE SCHOOL,19-0123-008,317645002216,270401,PROGRAMMING I,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
SCHUYLER MIDDLE SCHOOL,19-0123-008,317645002216,270402,PROGRAMMING II,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
WEST POINT-BEEMER HIGH SCHOOL,20-0001-001,310000601707,270401,PROGRAMMING I,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
BANCROFT-ROSALIE JR/SR HIGH SCHOOL,20-0020-001,310344000049,270708,PROJECT LEAD THE WAY - COMPUTER SCIENCE PRINCIPLES,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
BANCROFT-ROSALIE JR/SR HIGH SCHOOL,20-0020-001,310344000049,270709,PROJECT LEAD THE WAY - COMPUTER SCIENCE A,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
WISNER-PILGER HIGH SCHOOL,20-0030-001,310000801734,270401,PROGRAMMING I,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
WISNER-PILGER HIGH SCHOOL,20-0030-001,310000801734,270708,PROJECT LEAD THE WAY - COMPUTER SCIENCE PRINCIPLES,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
WISNER-PILGER HIGH SCHOOL,20-0030-001,310000801734,270709,PROJECT LEAD THE WAY - COMPUTER SCIENCE A,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
ANSLEY HIGH SCHOOL,21-0044-001,310306000024,270705,SOFTWARE DEVELOPMENT,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
ARNOLD HIGH SCHOOL,21-0089-001,310007300032,270402,PROGRAMMING II,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
SOUTH SIOUX HIGH SCHOOL,22-0011-001,317686001616,270402,PROGRAMMING II,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
SOUTH SIOUX HIGH SCHOOL,22-0011-001,317686001616,270403,PROGRAMMING III,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
LEXINGTON HIGH SCHOOL,24-0001-001,317281001131,270401,PROGRAMMING I,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
LEXINGTON HIGH SCHOOL,24-0001-001,317281001131,270402,PROGRAMMING II,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
COZAD HIGH SCHOOL,24-0011-001,310546000173,270401,PROGRAMMING I,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
COZAD HIGH SCHOOL,24-0011-001,310546000173,270402,PROGRAMMING II,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
GOTHENBURG SECONDARY SCHOOL,24-0020-001,317110001012,270704,FOUNDATIONS OF COMPUTING,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
FREMONT SENIOR HIGH SCHOOL,27-0001-001,317071000984,270401,PROGRAMMING I,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
FREMONT MIDDLE SCHOOL,27-0001-002,317071000978,270411,INTRODUCTION TO COMPUTER SCIENCE,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
SCRIBNER-SNYDER SECONDARY SCH,27-0062-001,310007601585,270401,PROGRAMMING I,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
SCRIBNER-SNYDER SECONDARY SCH,27-0062-001,310007601585,270402,PROGRAMMING II,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
SCRIBNER-SNYDER SECONDARY SCH,27-0062-001,310007601585,270702,ADVANCED PLACEMENT COMPUTER SCIENCE PRINCIPLES,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
BENSON MAGNET HIGH SCHOOL,28-0001-001,317482001354,270401,PROGRAMMING I,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
BURKE HIGH SCHOOL,28-0001-005,317482001360,270401,PROGRAMMING I,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
BURKE HIGH SCHOOL,28-0001-005,317482001360,270402,PROGRAMMING II,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
BURKE HIGH SCHOOL,28-0001-005,317482001360,270702,ADVANCED PLACEMENT COMPUTER SCIENCE PRINCIPLES,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
BURKE HIGH SCHOOL,28-0001-005,317482001360,270703,COMPUTER SCIENCE PRINCIPLES,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
BURKE HIGH SCHOOL,28-0001-005,317482001360,270710,PROJECT LEAD THE WAY – COMPUTER SCIENCE ESSENTIALS,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
CENTRAL HIGH SCHOOL,28-0001-007,317482001363,270401,PROGRAMMING I,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
CENTRAL HIGH SCHOOL,28-0001-007,317482001363,270402,PROGRAMMING II,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
CENTRAL HIGH SCHOOL,28-0001-007,317482001363,270403,PROGRAMMING III,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
CENTRAL HIGH SCHOOL,28-0001-007,317482001363,270702,ADVANCED PLACEMENT COMPUTER SCIENCE PRINCIPLES,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
CENTRAL HIGH SCHOOL,28-0001-007,317482001363,270703,COMPUTER SCIENCE PRINCIPLES,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
CENTRAL HIGH SCHOOL,28-0001-007,317482001363,270704,FOUNDATIONS OF COMPUTING,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
CENTRAL HIGH SCHOOL,28-0001-007,317482001363,270710,PROJECT LEAD THE WAY – COMPUTER SCIENCE ESSENTIALS,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
OMAHA NORTH MAGNET HIGH SCHOOL,28-0001-009,317482001416,270401,PROGRAMMING I,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
