school_name,state_school_id,nces_id,course_id,course_name,num_students_enrolled,num_students_female,num_students_black_or_african_american,num_students_hispanic_or_latino,num_students_american_indian_or_native_alaskan,num_students_native_hawaiian_or_pacific_islander,num_students_free_or_reduced_lunch,num_students_special_education_status,num_students_english_language_learner_status
PRIEST RIVER LAMANNA HIGH,,160000100084,101520,Computer Programming & Software Development I,15,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
SANDPOINT HIGH SCHOOL,,160000200087,2204,AP/Dual Credit Computer Science - Mathematics (11-12 grade content),63,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
VICTORY CHARTER SCHOOL,,160000300858,2204,AP/Dual Credit Computer Science - Mathematics (11-12 grade content),2,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
IDAHO VIRTUAL ACADEMY,,160000400859,2204,AP/Dual Credit Computer Science - Mathematics (11-12 grade content),1,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
DEARY SCHOOL,,160001000579,100190,Computer Science I,2,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
LIBERTY CHARTER SCHOOL,,160001200867,2204,AP/Dual Credit Computer Science - Mathematics (11-12 grade content),5,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
SALMON RIVER JR/SR HIGH SCHOOL,,160013800944,2204,AP/Dual Credit Computer Science - Mathematics (11-12 grade content),1,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
VISION CHARTER SCHOOL,,160014100942,3208,AP/Dual Credit Computer Science – Science (11th-12th grade content),8,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
iSUCCEED VIRTUAL HIGH SCHOOL,,160014400967,2204,AP/Dual Credit Computer Science - Mathematics (11-12 grade content),1,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
iSUCCEED VIRTUAL HIGH SCHOOL,,160014400967,3208,AP/Dual Credit Computer Science – Science (11th-12th grade content),3,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
ANOTHER CHOICE VIRTUAL CHARTER,,160015501008,2204,AP/Dual Credit Computer Science - Mathematics (11-12 grade content),1,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
NORTH IDAHO STEM CHARTER ACADEMY,,160016001020,3208,AP/Dual Credit Computer Science – Science (11th-12th grade content),7,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
IDAHO TECHNICAL CAREER ACADEMY,,160017101069,2204,AP/Dual Credit Computer Science - Mathematics (11-12 grade content),1,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
GEM PREP: ONLINE SCHOOL,,160017200846,2204,AP/Dual Credit Computer Science - Mathematics (11-12 grade content),2,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
GEM PREP: ONLINE SCHOOL,,160017200846,101522,Programming & Software Development I,1,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
COEUR D'ALENE CHARTER ACADEMY SCHOOL,,160017300765,2204,AP/Dual Credit Computer Science - Mathematics (11-12 grade content),9,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
COEUR D'ALENE CHARTER ACADEMY SCHOOL,,160017300765,3208,AP/Dual Credit Computer Science – Science (11th-12th grade content),1,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
NORTH STAR CHARTER SCHOOL,,160017400803,210092,Introduction to Robotics,52,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
PROJECT IMPACT STEM ACADEMY,,160018201102,101522,Programming & Software Development I,6,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
PROJECT IMPACT STEM ACADEMY,,160018201102,101523,Programming & Software Development II,10,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
BLACKFOOT HIGH SCHOOL,,160027000022,2204,AP/Dual Credit Computer Science - Mathematics (11-12 grade content),1,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
