school_name,state_school_id,nces_id,course_id,course_name,num_students_enrolled,num_students_female,num_students_black_or_african_american,num_students_hispanic_or_latino,num_students_american_indian_or_native_alaskan,num_students_native_hawaiian_or_pacific_islander,num_students_free_or_reduced_lunch,num_students_special_education_status,num_students_english_language_learner_status
PRIEST RIVER LAMANNA HIGH,,160000100084,101520,Computer Programming & Software Development I,14,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
CLARK FORK JR/SR HIGH SCHOOL,,160000200082,101521,Computer Programming & Software Development II,1,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
SANDPOINT HIGH SCHOOL,,160000200087,2204,AP/Dual Credit Computer Science - Mathematics (11-12 grade content),64,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
IDAHO VIRTUAL ACADEMY,,160000400859,2204,AP/Dual Credit Computer Science - Mathematics (11-12 grade content),1,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
COMPASS PUBLIC CHARTER SCHOOL,,160000700864,2204,AP/Dual Credit Computer Science - Mathematics (11-12 grade content),1,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
TROY JR/SR HIGH SCHOOL,,160000900582,2204,AP/Dual Credit Computer Science - Mathematics (11-12 grade content),1,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
SALMON RIVER JR/SR HIGH SCHOOL,,160013800944,2204,AP/Dual Credit Computer Science - Mathematics (11-12 grade content),1,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
GRANGEVILLE HIGH SCHOOL,,160013900937,10157,AP Computer Science A,1,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
VISION CHARTER SCHOOL,,160014100942,101522,Programming & Software Development I,1,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
iSUCCEED VIRTUAL HIGH SCHOOL,,160014400967,3208,AP/Dual Credit Computer Science – Science (11th-12th grade content),4,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
NORTH IDAHO STEM CHARTER ACADEMY,,160016001020,2204,AP/Dual Credit Computer Science - Mathematics (11-12 grade content),3,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
NORTH IDAHO STEM CHARTER ACADEMY,,160016001020,3208,AP/Dual Credit Computer Science – Science (11th-12th grade content),14,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
BINGHAM ACADEMY,,160016901067,210092,Introduction to Robotics,22,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
COEUR D'ALENE CHARTER ACADEMY SCHOOL,,160017300765,2204,AP/Dual Credit Computer Science - Mathematics (11-12 grade content),15,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
NORTH STAR CHARTER SCHOOL,,160017400803,2204,AP/Dual Credit Computer Science - Mathematics (11-12 grade content),20,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
PROJECT IMPACT STEM ACADEMY,,160018201102,101522,Programming & Software Development I,8,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
PROJECT IMPACT STEM ACADEMY,,160018201102,101523,Programming & Software Development II,2,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
PROJECT IMPACT STEM ACADEMY,,160018201102,101524,Programming & Software Development III,8,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
BEAR LAKE HIGH SCHOOL,,160024000018,210092,Introduction to Robotics,21,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
BLACKFOOT HIGH SCHOOL,,160027000022,101522,Programming & Software Development I,21,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
WOOD RIVER HIGH SCHOOL,,160030000038,100190,Computer Science I,6,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
WOOD RIVER HIGH SCHOOL,,160030000038,100191,Computer Science II,19,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
WOOD RIVER HIGH SCHOOL,,160030000038,101522,Programming & Software Development I,18,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
WOOD RIVER MIDDLE SCHOOL,,160030000493,210092,Introduction to Robotics,41,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
BOISE SENIOR HIGH SCHOOL,,160036000044,2204,AP/Dual Credit Computer Science - Mathematics (11-12 grade content),90,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
BORAH SENIOR HIGH SCHOOL,,160036000045,2204,AP/Dual Credit Computer Science - Mathematics (11-12 grade content),95,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
CAPITAL SENIOR HIGH SCHOOL,,160036000047,2204,AP/Dual Credit Computer Science - Mathematics (11-12 grade content),6,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
CAPITAL SENIOR HIGH SCHOOL,,160036000047,3208,AP/Dual Credit Computer Science – Science (11th-12th grade content),29,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
HILLSIDE JUNIOR HIGH SCHOOL,,160036000057,2204,AP/Dual Credit Computer Science - Mathematics (11-12 grade content),7,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
LES BOIS JUNIOR HIGH SCHOOL,,160036000183,2204,AP/Dual Credit Computer Science - Mathematics (11-12 grade content),1,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
TREASURE VALLEY MATH/SCIENCE,,160036000823,2204,AP/Dual Credit Computer Science - Mathematics (11-12 grade content),42,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
BONNERS FERRY HIGH SCHOOL,,160042000089,100520,Computer Science-Database Design & Programming,1,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
CALDWELL SENIOR HIGH SCHOOL,,160051000104,2204,AP/Dual Credit Computer Science - Mathematics (11-12 grade content),2,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
CAMAS COUNTY HIGH SCHOOL,,160054000111,2204,AP/Dual Credit Computer Science - Mathematics (11-12 grade content),1,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
VALLIVUE HIGH SCHOOL,,160060000118,2204,AP/Dual Credit Computer Science - Mathematics (11-12 grade content),66,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
RIDGEVUE HIGH SCHOOL,,160060001078,101522,Programming & Software Development I,7,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
RIDGEVUE HIGH SCHOOL,,160060001078,101523,Programming & Software Development II,8,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
CASSIA REGIONAL TECHNICAL CENTER,,160066000782,101522,Programming & Software Development I,24,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
CASSIA REGIONAL TECHNICAL CENTER,,160066000782,101523,Programming & Software Development II,24,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
CASSIA REGIONAL TECHNICAL CENTER,,160066000782,101524,Programming & Software Development III,5,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
COEUR D'ALENE HIGH SCHOOL,,160078000149,2204,AP/Dual Credit Computer Science - Mathematics (11-12 grade content),22,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
COEUR D'ALENE HIGH SCHOOL,,160078000149,101522,Programming & Software Development I,2,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
LAKE CITY HIGH SCHOOL,,160078000291,101522,Programming & Software Development I,2,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
PRAIRIE JR/SR HIGH SCHOOL,,160081000161,101520,Computer Programming & Software Development I,7,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
COUNCIL JR/SR HIGH SCHOOL,,160084000163,2204,AP/Dual Credit Computer Science - Mathematics (11-12 grade content),2,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
CULDESAC SCHOOL,,160087000164,2204,AP/Dual Credit Computer Science - Mathematics (11-12 grade content),3,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
DIETRICH SCHOOL,,160090000165,3208,AP/Dual Credit Computer Science – Science (11th-12th grade content),1,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
DIETRICH SCHOOL,,160090000165,101520,Computer Programming & Software Development I,1,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
BONNEVILLE HIGH SCHOOL,,160093000169,101520,Computer Programming & Software Development I,26,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
BONNEVILLE ONLINE SCHOOL,,160093001050,101520,Computer Programming & Software Development I,28,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
