school_code,school_id
020001,10358001356
020031,10358001359
020002,20000100206
020297,20000100209
020007,20000100211
020391,20000100213
020407,20000100215
020316,20000100389
020365,20000100392
020385,20000100408
020004,20000100438
020366,20000100440
020427,20000100474
029003,20000100476
020379,20000100620
020321,20000300217
020130,20000300219
020048,20000300221
020058,20000300410
020364,20000300412
020398,20000400579
020045,20000400624
020184,20000600558
021280,20000700006
020360,20000700008
020372,20000700461
020125,20001000080
029002,20002000013
020274,20002000015
020377,20002000017
020024,20002000019
020081,20002000422
020111,20002000466
020304,20002000468
020413,20003000020
020059,20005000025
020278,20005000027
020066,20006000029
020101,20007000039
020113,20007000583
020280,20009000160
020084,20010000510
020270,20012000634
020136,20013000253
020422,20015000047
020381,20015000427
020178,20018000057
020283,20018000069
021080,20018000075
020840,20018000109
020163,20018000115
020080,20018000121
020235,20018000341
020083,20018000401
020392,20018000454
020100,20018000509
020033,20018000531
020029,20018000555
020287,20021000134
020181,20021000737
020011,20024000035
020260,20024000143
020344,20030000641
020420,20036000150
020019,20039000081
020069,20039000155
020071,20039000158
020103,20039000164
020118,20039000168
020411,20039000397
020110,20039000536
020275,20039000540
020282,20039000543
020405,20039000645
020401,20048000180
020406,20048000187
020087,20048000191
020143,20048000402
020137,20048000435
020013,20048500194
020296,20048500196
020301,20048500198
020306,20048500200
020094,20048500202
020009,20048500204
020041,20048500334
020226,20051000225
020276,20051000232
020348,20051000407
020417,20051000452
020295,20051000586
020346,20051000720
020160,20051000731
020328,20051000747
020269,20052000241
020423,20052000244
020104,20052000246
020193,20052500648
030053,20054000321
030104,20057000568
030333,20060000260
030039,20060000273
030407,20060000462
030461,20060000587
030764,20061000283
030332,20061000286
030369,20061000288
030193,20061000290
030552,20061000470
030498,20062500293
030032,20062500295
030391,20062500300
030572,20062500302
030009,20062500394
030206,20062500748
030232,20066000570
030367,20068000659
030721,20070000314
030322,20070000322
030551,20070000428
030361,20070000526
030553,20070000617
030036,20071000335
030379,20071000338
030609,20071500488
030457,20073000342
030604,20073000345
030590,20076000347
030242,20076000352
030521,20076000663
039013,20077000354
030371,20077000357
030757,20077500358
030647,20077500361
030054,20077500365
030359,20077500552
030747,20080000371
030393,20080000496
030710,20081000576
030562,20086200377
030068,20086200380
030016,20086200383
030758,20086200385
030066,20086200453
030524,40000301458
030180,40001900498
030079,40002301524
030556,40003600709
030516,40004300733
030162,40005200752
030628,40005700784
030248,40006701901
030387,40007402185
030002,40007801006
030727,40008201457
030460,40008301016
030724,40009501114
030586,40009901182
030139,40010301724
030374,40010401584
030507,40010701590
030093,40011203179
030253,40012401589
030603,40012901790
030650,40013101781
030363,40014401717
030769,40014901897
030656,40015301902
030463,40015701728
030007,40016101749
030194,40016303138
030471,40018502147
030000,40019201910
030631,40020401962
030580,40020901973
030227,40021101975
030639,40021202444
030718,40021902011
030767,40022501887
030646,40023801854
030740,40024302030
039002,40025402074
030535,40025902080
030617,40026602368
030632,40027302013
030692,40027402020
030070,40028002186
030027,40028802176
030003,40029500881
034570,40080702976
030584,40081402554
030615,40081803197
030653,40082103226
030014,40082803199
030072,40083003253
031820,40083803243
030742,40084303351
030671,40085803286
030468,40086201783
030743,40087803350
030073,40088603407
030750,40089803393
030770,40090903461
030780,40092403436
030010,40100000053
030020,40118000063
030030,40141000075
030026,40141002786
039014,40150000085
030035,40160000087
030693,40174002214
030476,40176000011
030625,40181002544
039001,40187001400
030062,40187001677
039006,40187002251
030668,40187002806
030737,40187002939
030082,40187003306
030055,40211000150
030623,40232002896
030080,40260000196
033769,40269002684
030544,40269003126
030023,40274001625
030105,40286000215
030110,40292000228
030485,40301000231
030761,40301003331
030125,40308000242
030086,40320002946
030135,40331000256
030140,40340000258
030424,40340002283
030696,40340002965
030279,40345000277
030266,40345000279
030425,40345000281
030320,40345000283
030343,40345001574
030160,40355000291
030163,40378002119
030170,40382000298
030416,40395000310
030174,40401000322
039010,40423000665
030021,40441002418
030200,40463000370
030735,40463002548
030205,40482000375
030224,40497000406
990302,40497000580
030221,40497001411
030225,40503001077
030230,40532000441
030237,40553001552
030316,40593000488
030401,40593001084
030377,40593001995
030317,40593003431
030250,40603000499
030522,40607001823
030257,40625000508
030254,40625000589
030256,40625001500
030703,40625002475
030263,40633000538
030275,40633000540
030278,40633000542
030310,40633000552
030285,40633001244
030192,40633001882
030645,40633002670
030641,40633002859
030185,40658000561
030385,40674001142
030350,40685000576
030595,40687002867
030090,40713001044
030358,40724000527
030357,40730000626
030395,40743000631
030351,40752001036
030396,40757000604
030397,40757000641
030404,40757000659
030415,40763000668
030153,40775000636
030270,40775001331
030173,40775002357
030420,40782000694
030365,40808001049
030479,40817001438
030600,40828002550
030433,40834000794
030307,40834001567
030440,40841001110
030327,40852001478
030626,40852002416
030452,40868000812
030503,40880000827
030493,40880001263
030488,40880001441
030500,40880001445
030504,40880001447
030491,40880001508
030705,40880001772
030541,40885002195
030719,40885003175
030095,40891000911
030545,40919000955
030571,50002801042
030570,50003001405
034549,50003501420
042265,50004600668
042380,50005100833
042540,50005900603
040230,50006700561
049013,50007200223
042685,50007300002
042455,50007401030
040605,50007601033
042169,50007801078
041089,50008201208
042326,50039401461
042150,50039801470
040710,50040500778
041483,50040701539
042348,50040901606
041770,50228000007
041880,50255000027
040305,50261000033
041232,50306000073
041436,50330000090
040000,50342000103
040105,50375001019
040130,50375001553
041996,50402000146
040210,50417000156
040240,50435000164
040290,50456000181
041845,50493000214
042145,50558000268
040470,50576000290
049006,50597000306
040540,40943000970
040565,40954001119
040580,40963000996
040675,50000601130
040690,50001201538
040770,50612000319
040790,50621000335
040805,50627000344
040837,50633000373
041144,50642000384
041510,50663000398
040930,50684000414
040935,50690000418
040955,50699000424
040980,50714000434
041000,50723000441
042305,50729001016
041020,50735000447
041030,50741000457
041060,50756000467
041075,50768000476
040435,50774001537
041125,50784000498
041145,50789000509
049012,50789001502
041175,50799000518
042615,50804001594
042210,50813001035
041310,50824000564
041270,50828000551
041300,50840000242
041155,50861000575
041160,50867001525
041365,50873000587
041432,50900000462
041423,50900000616
041429,50900001389
041470,50906000642
041520,50919000652
041530,50927000666
041550,50936000675
041570,50942000687
041580,50948000693
041595,50954000698
041610,50960000702
041645,50972000711
041670,50978000717
041765,50999000733
041745,51017000746
042190,51020000965
041735,51026000751
041790,51029001454
041810,51038000757
041815,51044000762
041860,51068001566
041910,51095000825
041930,51101000830
041970,51113000837
042000,51134000850
042070,51161000884
042100,51173000893
042120,51182000899
041430,51185000923
041872,51185000941
041861,51185001559
042165,51197000958
042171,51197001586
042195,51206000971
042240,51218000981
042270,51242001001
049000,51245001004
041850,51251000776
041710,51252001242
040150,51257001014
049003,51266000237
049009,51266001024
049008,51266001077
042316,51266001495
042360,51293001049
041950,51308001066
042407,51311001582
042465,51323001083
041272,51338001095
042530,51353001110
042565,51368001122
042610,51401001144
041065,51404001147
041045,51437001170
042720,51443001176
050008,60000103278
054828,60000113829
050292,60000310347
050719,60000908779
052609,60001302405
053937,60001311010
054190,60001313722
054657,60001407287
051181,60001409073
051084,60001411118
054315,60001411899
054307,60001412375
051449,60001510305
053559,60001609085
059184,60001609092
059707,60001701149
050134,60001708297
050118,60001709098
059484,60001709272
059708,60001711747
051196,60001809106
050784,60001909273
059175,60002008444
052499,60002009280
059327,60002009289
051952,60002200395
051416,60002604544
053767,60002709488
051402,60002710280
054401,60002712094
053539,60002807222
053499,60002809499
053627,60002810589
052068,60002902467
052073,60002909685
059747,60002910590
053004,60002911249
054357,60002912289
051897,60003202227
059696,60201000088
059186,60216000094
053846,60243000128
050924,60243000134
052782,60243000137
052803,60243010578
054095,60245006975
050930,60245008786
051086,60245009300
050831,60263000170
059262,60263000174
051160,60263000177
051162,60263000180
051085,60263000184
053525,60263000188
059403,60263000191
054020,60263010982
054594,60267000194
054473,60270000196
054075,60270005415
050839,60270010671
054059,60282000203
059619,60282000205
054492,60282004582
053921,60282010514
059123,60282012172
052511,60285000207
053450,60285011573
050750,60297000228
054312,60297009302
051882,60303000239
054588,60303012960
054587,60318011283
054017,60318012713
052972,60330006562
051475,60342000257
052184,60360000273
054625,60361000287
053993,60369000324
050050,60369000338
053055,60369012018
059991,60384000347
059993,60384003574
059995,60402000358
059990,60411000372
059997,60411000377
059051,60423007264
059052,60429000386
053563,60429008261
054638,60429013779
052176,60444000396
052231,60444000408
053725,60474000446
052131,60474011300
052132,60483000471
059141,60495000480
059804,60504000486
059196,60524000495
059803,60528012941
059201,60561000506
054792,60561005840
059195,60570012330
052144,60579000520
054000,60588000528
059190,60591004444
054188,60594006991
051541,60639011597
050339,60645000564
054448,60645008120
053257,60657011526
053275,60658000590
051000,60678000599
059033,60690000633
054798,60690000635
054699,60699000643
053433,60699000645
053653,60702007657
050906,60723000665
054793,60723000676
050155,60723008350
050722,60744000694
059702,60744000703
050519,60744002334
050522,60003206330
050017,60003613189
050013,60003801994
054529,60003907540
050070,60004005120
054008,60004210387
059694,60004707371
053955,60004707384
053480,60004707398
059228,60004710394
059078,60004711784
050089,60004807404
059165,60005102016
059664,60006002212
050095,60006404873
050104,60006404879
050151,60006408426
051355,60006412042
052315,60006501240
051412,60006501243
051493,60006810542
050115,60006910646
050163,60011607170
054426,60015310928
051948,60015310930
054690,60015310932
054590,60015310937
059579,60015310941
050195,60015310945
050225,60015811503
050228,60015811505
050230,60016007902
059094,60132212064
050234,60132312119
050240,60133201993
050262,60133207240
059235,60133210598
050320,60133211074
051036,60140900491
054694,60141013692
054570,60141412435
059310,60141508472
050371,60141806996
054477,60142106114
059788,60142207739
050403,60142512419
054203,60142812410
050760,60162000007
051120,60162000012
059311,60162000027
053680,60165000035
053082,60171013723
059360,60177008673
054385,60177010547
059623,61152013697
054521,61173001296
053086,61182001300
050477,61182001302
059711,61182001304
050490,61182001306
050141,61182001310
050128,61182010318
051145,61182010402
054754,61182011449
054896,61182012769
059259,61182013023
050975,61187001325
054466,61203001336
050894,61207001342
050515,61207001344
054070,61207007957
053988,61207010479
052275,61209001347
052274,61212001363
052384,61218001372
051066,61218001382
050545,61233001395
050548,61233001402
050565,61233001414
050555,61233003667
059372,61233007234
059692,61233007701
050564,61233008275
050570,61233010292
054654,61233010594
054325,61233011062
050618,61233011067
050615,61233012284
050616,61263001426
059679,61281001442
050617,61284001448
050513,61284013059
059102,61291001466
050620,61291001468
059239,61291011756
059288,61291013061
059813,61293004331
050630,61336001510
050642,61336013081
050641,61347001536
059292,61353001546
050646,61371012613
050650,61384001561
050652,61389001570
059136,61389001576
059097,61389009821
054890,61392001585
050647,61392001589
052116,61392001602
052117,61392008290
053503,61392009367
050665,61392011099
050670,61407000660
059680,61407012818
050675,61419001620
059683,61425001638
059687,61440001672
050778,61440007479
053849,61455001704
059812,61455001711
050700,61455001720
050703,61455001730
050704,61455001737
052289,60744011233
059577,60744012894
059981,60750000712
050733,60753000717
059265,60753000719
053375,60756000727
054445,60790008581
050736,60792000756
054280,60792000760
051544,60792012265
059823,60792013705
051328,60795000762
053979,60797005777
052319,60797009345
059289,60801000772
050276,60813000782
059824,60813005472
050767,60816000791
050771,60816000795
050790,60816010606
053087,60819005854
053107,60837000827
053106,60846000832
053113,60846000835
053171,60846000843
053208,60846008808
054748,60855000852
054621,60861007649
054660,60876000893
050635,60903000367
059319,60903000904
052485,60903000910
053373,60903007961
050819,60903009760
054124,60903011586
059616,60903012015
050830,60907000920
050837,60907005008
053399,60907011174
052655,60907011969
059364,60912000933
052762,60939000946
059297,60939000956
052736,60939008126
059295,60945008635
059299,60957008128
052763,60962000975
054063,60962000978
059296,60962000999
059518,60962001002
059983,60962002220
053953,60962007149
059085,60964001010
050860,60964001020
059393,60964001031
050870,60966509665
050016,60969001035
050873,60981001044
050882,60985001046
054194,60985001049
054746,60985001060
059135,60985001063
050910,60985007209
054757,60985011710
050926,60985012824
050929,60987013204
054839,60994010688
050937,60999001086
050940,61005001093
052562,61005001105
059814,61026007691
050945,61035001158
059309,61035008661
050942,61062001177
054796,61062001179
050897,61068007096
050957,61071012509
050965,61077001200
050967,61086007693
050966,61104010438
050961,61111001228
051061,61111003582
059256,61111012080
050973,61111012396
050985,61146001262
050989,61146001278
050977,61455001754
059486,61455001764
059246,61455001770
059236,61455001773
059207,61455001783
051644,61455003024
050951,61455005749
051045,61455007963
051077,61455008697
059251,61455008844
054512,61455010775
053688,61455011846
050936,61455011911
059827,61473001798
050378,61476001809
051325,61476001811
051327,61476001814
051009,61476001816
059137,61479012430
051015,61482001821
051028,61488001827
051030,61488001844
053737,61488001854
051034,61488001868
051033,61488001878
052579,61495001631
050520,61495001667
051035,61515013780
051043,61518001915
059613,61518011203
054364,61518012264
051313,61524001923
051050,61524001931
059690,61524001944
051301,61524007518
059108,61527001956
054573,61548013032
059294,61569001980
050805,61623002018
050806,61623002020
051350,61623002023
053417,61623002025
050804,61623002028
053381,61623009141
051115,61632302033
051360,61632502053
052694,61632502072
051388,61632509143
051130,61650002085
054422,61650012317
052381,61662010685
059117,61668002094
051122,61668011295
059171,61674002107
051154,61674002123
051152,61674002135
054255,61674011849
054737,61686013671
054888,61686013836
051166,61692002149
051165,61692002154
059733,61692003586
051161,61692009852
050108,61692011020
059737,61692011022
059735,61692012275
054454,61704012508
051175,61722002177
059481,61734003760
059314,61743002186
050291,61743013071
050964,61806002228
051221,61806002232
053739,61806002234
051684,61806008856
059318,61821002241
051240,61821002243
051262,61839002260
051261,61839008716
059167,61839011296
051284,61873008302
050826,61893001427
052308,61893002294
050723,61893002298
050710,61899002302
052929,61914008596
054756,61914013715
052672,61926002318
054159,61926012095
051290,61932002325
051295,61949008866
050160,61954002339
053549,61954002342
050213,61954002344
051342,61954002347
051408,61954002351
050223,61954002353
050224,61954002356
050196,61954007994
050207,61954009145
050259,61954011297
054242,61954012132
050191,61954013031
051305,61965002360
052615,61970002374
053976,61970010782
054666,61970013141
051310,61983002383
051205,61995002390
051870,62007002401
051312,62013002408
059005,62025002432
059028,62025002441
051320,62037002454
050075,62064002481
051343,62067002486
059069,62079002494
051446,62079007308
059811,62088008717
050421,62100002519
059087,62100002522
053470,62106002532
051472,62121008718
051400,62140002561
051536,62140011607
051498,62142011328
054323,62160002572
050372,62160005726
050386,62160010755
053446,62169002582
054635,62181012338
051294,62187005524
053845,62199011259
051519,62205009390
051422,62211002621
051425,62211002630
059212,62223002650
051441,62223002658
051440,62223002665
059496,62223007743
053599,62223008616
059985,62223009391
053843,62223011341
059494,62223011415
054546,62223012723
051450,62241002677
051457,62241002687
059566,62250002697
059564,62250002709
059567,62250002717
059500,62250002721
059549,62250002724
059547,62250002726
051465,62250002728
059561,62250002736
051476,62250002745
059555,62250002749
051503,62250002753
059558,62250002758
059560,62250002762
051505,62250002769
051504,62250005870
059554,62250008025
050491,62250009901
054359,62250011291
054568,62250013001
054586,62256012569
051491,62259007748
059000,62271002800
050532,62271002802
054389,62271002815
059534,62271002823
059003,62271002836
050245,62271002844
059105,62271002853
053615,62271002857
059054,62271002878
059009,62271002896
059537,62271002902
050528,62271002916
052618,62271002923
051569,62271002941
059012,62271002960
059013,62271002966
054339,62271002971
059014,62271002975
053801,62271002977
050697,62271002983
059016,62271002987
051590,62271002998
051788,62271003017
051550,62271003021
059237,62271003027
059020,62271003030
051635,62271003037
051088,62271003050
052614,62271003055
059023,62271003062
051718,62271003070
059218,62271003079
059025,62271003087
059273,62271003089
051230,62271003098
059490,62271003102
052619,62271003107
051575,62271003109
059026,62271003117
059019,62271003129
051520,62271003139
051680,62271003151
059029,62271003162
059030,62271003166
059031,62271003168
051720,62271003181
052904,62271003189
052902,62271003193
059057,62271003200
059007,62271003204
051140,62271003209
059058,62271003215
059059,62271003225
059223,62271003231
059038,62271003236
053799,62271003257
059039,62271003267
051137,62271003276
051749,62271003279
059042,62271003289
051755,62271003296
052620,62271003301
051794,62271003313
051805,62271003315
052905,62271003325
059045,62271003340
053400,62271003364
050529,62271003376
059064,62271003382
053806,62271003387
051814,62271003397
051825,62271003413
059049,62271003422
054015,62271003426
053545,62271003430
059493,62271003439
059390,62271003445
054879,62271003455
059602,62271003460
059053,62271003475
052327,62271004593
059495,62271007523
051549,62271007753
051713,62271007759
051833,62271007768
053904,62271008030
059001,62271008888
052617,62271009151
051719,62271010240
051791,62271010519
059520,62271010530
053975,62271010836
051595,62271010842
053747,62271010844
053991,62271010847
054238,62271010849
059116,62271010852
059065,62271010860
053879,62271010862
054055,62271010864
054088,62271010867
054118,62271010871
053998,62271010889
053198,62271011307
051781,62271011313
054671,62271011315
053969,62271011339
053974,62271011626
054387,62271011628
054165,62271011631
051779,62271011633
054199,62271011636
051598,62271011641
059784,62271011649
054082,62271011651
054081,62271011653
059213,62271011659
054207,62271011665
054475,62271011842
052489,62271011889
054510,62271012010
054225,62271012114
059326,62271012207
054249,62271012234
050512,62271012253
054162,62271012270
054291,62271012312
059249,62271012322
054360,62271012342
054468,62271012360
054361,62271012378
054376,62271012439
054498,62271012456
054530,62271012482
054457,62271012493
051662,62271012524
051776,62271012559
054527,62271012572
054770,62271012622
054450,62271012657
054451,62271012711
054437,62271012733
059738,62271012779
054436,62271012791
054636,62271012817
059626,62271012825
054563,62271012858
054541,62271012869
054531,62271012883
054542,62271012895
054525,62271012898
051737,62271012916
054555,62271012926
051622,62271012937
054545,62271012953
054601,62271012964
054544,62271012973
054626,62271013044
054627,62271013079
054645,62271013086
054633,62271013095
054618,62271013104
054642,62271013133
054624,62271013139
054634,62271013166
059307,62271013175
054695,62271013271
054701,62271013434
054693,62271013537
054691,62271013579
054826,62271013737
054840,62271013831
051848,62274003484
054394,62274012432
053343,62280003487
059067,62289003500
050150,62308003516
050186,62308003523
059698,62308009910
054664,62308013014
051885,62316003536
051879,62316003540
059111,62316008031
052039,62316010903
051890,62334003548
051886,62334004611
059010,62334010953
054509,62334012209
051892,62353003568
051900,62361003583
054143,62361006561
053839,62361011321
054267,62361012065
054112,62380011518
054275,62382013132
051912,62394008895
051939,62403001966
054157,62403007071
051925,62409003633
051928,62409009399
051945,62423007315
059321,62439003655
051950,62448003660
051978,62450003666
059131,62450009401
059203,62454010582
059204,62454012424
051953,62466003308
051430,62466003700
051969,62466003703
050181,62466008741
053629,62472010451
054786,62475013769
059471,62513003740
059470,62513010333
051986,62515003734
051983,62515003739
052000,62515003753
054446,62515012511
050080,62519003764
052005,62523003771
052009,62532003776
052034,62532008725
059603,62547003791
059782,62547003800
052029,62547003803
059182,62547003807
059775,62547003810
059208,62547005903
051908,62553003821
052048,62553003843
051938,62553011697
052055,62569007784
052046,62569010455
059122,62577003855
053454,62580003868
054823,62580007213
052059,62580008906
052057,62580009404
059276,62580009583
059277,62580010277
052216,62580010583
054703,62580013683
054524,62583003873
052060,62583003877
053906,62583011453
053575,62586003892
053818,62586003895
054795,62586012947
990526,62610003902
050459,62610006496
054581,62610012767
054738,62610013068
051510,62631003929
052229,62631003931
050861,62637000185
050657,62637003942
050666,62637003961
050663,62637003986
050679,62637010196
059104,62640003987
050360,62649003994
052085,62664004022
052088,62664004037
052101,62664010563
054406,62664012535
052110,62676004057
051096,62688007794
051097,62688009953
051538,62688011700
059796,62691004066
059168,62691004073
054656,62691013202
054651,62703013064
054838,62703013797
059335,62704004078
052114,62706004085
059809,62712013641
052128,62724004109
059712,62724004113
050686,62724004122
059368,62724004131
050404,62724011702
052752,62759000684
050494,62759009412
059717,62769002165
052166,62769004168
051352,62769004172
059375,62769004184
059716,62769008032
052170,62772004191
052171,62772004199
054571,62778013025
054464,62784012484
050007,62785007799
059096,62805004242
052193,62805004255
059448,62805004273
059260,62805004303
052240,62805004305
052238,62805004315
059458,62805004323
054488,62805007326
052212,62805008676
052410,62805010461
054151,62805010726
054463,62805011338
052484,62805011351
054176,62805011563
059451,62805011961
052188,62805012056
054260,62805012331
052205,62805013062
059801,62805013735
059219,62814004340
059083,62814004350
052248,62825004360
052250,62825004367
052357,62825008313
059657,62825011922
052260,62827004379
052267,62865004421
052276,62865004425
052286,62865004448
054596,62865012123
054287,62871012315
054241,62895011863
052295,62913004496
051245,62919004500
052297,62927004517
052298,62927004519
052299,62927004521
059386,62927011873
054741,62927013007
052310,62937004530
059475,62949004540
051384,62949004548
053722,62949004555
053713,62949008364
054045,62949011462
052320,62955004569
052323,62955008931
054702,62955013149
054708,62958010531
054705,62958013029
052350,62961004596
050351,62964004603
052683,62970010246
052371,62982004345
054142,62982004642
059348,62985004645
054576,62985004647
059355,62985004649
059359,62985004651
052365,62985004653
059166,62985008516
059272,62985010906
059344,62985012423
059988,62991007498
052373,62994004662
052382,62994004669
052390,62994004681
052401,62994004684
059079,62994004690
059530,62994010533
054294,62994012340
059605,62994013343
052431,63003010334
052440,63021004712
051907,63021004992
052451,63025001786
052448,63025004715
052457,63025004725
052462,63033004731
050120,63036004736
052475,63060004752
052476,63066004756
050093,63066004758
052480,63066004773
054133,63066006103
054321,63066012429
050637,63075004781
050175,63075004784
051083,63075011002
051100,63117004821
052545,63117004827
052500,63123004831
054523,63132004840
052501,63132004842
059351,63132004846
059370,63132004851
052506,63132004856
059777,63132004860
052516,63132007136
059200,63132010000
059332,63132011672
052530,63140004868
052862,63153004890
052536,63153010004
054351,63153012216
054734,63168012984
052550,63171004908
052959,63171008945
054337,63183009067
052575,63201004923
059263,63204004927
059620,63204009182
052591,63207004945
052572,63207007268
052928,63207008292
054698,63207013458
050185,63227007335
052629,63237001126
052622,63237004990
059718,63237004994
052642,63237007338
053967,63237010019
059665,63255005017
050815,63255005022
059669,63255005034
059671,63255005044
052464,63255005052
052636,63255005055
051206,63255008691
053204,63255009622
059769,63255010757
059666,63255011226
051340,63261005074
054643,63288013152
052645,63311005125
052764,63315003613
052658,63315005131
059072,63315005135
052667,63315005148
052665,63315005156
059075,63315005158
052652,63315008183
054407,63315012176
059790,63339012127
052598,63363003513
052688,63363005190
051106,63363006168
054250,63363012310
052696,63375005204
052692,63375005212
059144,63384005219
052705,63384005226
059146,63384005241
052717,63384005247
059147,63384005259
052719,63384005264
059024,63384005283
052909,63384006327
053984,63384011078
053927,63384011191
053015,63384011195
054286,63384012139
051369,63386005303
051981,63386005307
051958,63386008957
052742,63398005332
052751,63398005334
052755,63398005336
054572,63398012977
051179,63414008958
052773,63417005351
059247,63417005361
052797,63417005384
059250,63417005386
051174,63417007344
059248,63417008185
052790,63417010049
052948,63417010365
054612,63417011105
054223,63417011108
059091,63417012143
054520,63417012727
059242,63417013674
052831,63432003939
059645,63432005411
052837,63432005434
059630,63432005456
052840,63432005468
052867,63432005479
052864,63432005487
059639,63432005499
059625,63432005505
052853,63432005509
059637,63432005513
052860,63432005522
052881,63432005526
059163,63432005532
052870,63432005537
052891,63432005549
059643,63432005558
059164,63432005566
059160,63432007316
059636,63432007688
051479,63432008303
052869,63432008962
059635,63432008964
052826,63432009437
053199,63432010634
053945,63432011138
053907,63432011140
053899,63432011144
053900,63432011146
053217,63432011148
053903,63432011153
059646,63432011157
054054,63432011386
054237,63432011912
054201,63432012179
059468,63432012239
059336,63432012318
059653,63432012376
054365,63432012534
054600,63432012640
054723,63432013288
059306,63438005575
050864,63438005578
050858,63438006516
059341,63438008307
050893,63438011396
053066,63441003976
052916,63441005587
052945,63441005612
052970,63441005643
052992,63441005653
052968,63441007354
052947,63441007725
052999,63441007845
052956,63441009625
054898,63441011407
054897,63441012256
054515,63441012494
054816,63441013410
053062,63442503273
054598,63442507166
054440,63444005692
054027,63444007219
054628,63444011034
053075,63459005696
053088,63459005716
053091,63459005725
053098,63459005736
054202,63459006645
053122,63459010667
052284,63462005761
050915,63462005769
052716,63462005778
050587,63462005798
052730,63462005812
050591,63462008283
052427,63462008578
054269,63468005835
053125,63471005845
053130,63471005859
054231,63471011893
050927,63474005865
052061,63480005875
053145,63480005880
053156,63488005891
053159,63488009629
053977,63488011405
050410,63498005920
053165,63498005923
053175,63498005926
053213,63511005937
053231,63511005941
050731,63513005946
050725,63513005957
059018,63513010759
059787,63525005970
053065,63525005978
053063,63525007967
059786,63525008474
054550,63525010074
059347,63531005982
059361,63531005997
