school_code,school_id
020016,20007000036
020017,20062500292
020019,20062500293
020020,20009000038
020022,20062500294
020023,20010000630
020024,20048000180
020025,20012000634
020026,20000300216
020027,20000300217
020028,20060000281
020029,20060000273
020030,20051000747
020031,20018000069
020033,20060000260
020035,20060000270
020036,20077500362
020038,20018000756
020039,20007000039
020040,20027000639
020041,20077000357
020042,20073000344
020044,20013000635
020045,20039000158
020048,20030000641
020049,20002000012
020053,20033000148
020054,20048500193
020055,20021000133
020058,20036000150
020059,20048500194
020060,20039000537
020062,20048500195
020065,20015000047
020066,20048500198
020069,20062500295
020070,20045000179
020071,20062500300
020073,20000700004
020075,20048000185
020076,20000700006
020077,20000700007
020079,20062500569
020080,20052000244
020081,20048000187
020082,20018000432
020083,20052500648
020084,20048500334
020085,20000600558
020086,20000300220
020087,20071000335
020088,20003000020
020089,20071000336
020091,20018000110
020093,20077000356
020094,20076000663
020095,20054000251
020096,20048500199
020098,20039000165
020099,20062500301
020100,20057000568
020101,20048500200
020103,20062500302
020104,20086200385
020105,20051000227
020106,20048000189
020107,20048000192
020109,20048500201
020110,20066000570
020111,20048000191
020113,20048500202
020114,20048500205
020116,20000700008
020117,20000700461
020118,20062500394
020120,20039000175
020122,20005000027
020123,20000300219
020125,20039000540
020126,20002000015
020127,20062500303
020129,20002000466
020130,20024000143
020131,20039000542
020134,20000300413
020135,20069000310
020136,20051000232
020137,20071500488
020138,20005000028
020139,20000100389
020140,20072000661
020141,20039000153
020143,20071000338
020146,20071000465
020147,20071000333
020148,20002000421
020150,20078000370
020151,20002000016
020152,20061000291
020155,20051000237
020156,20002000019
020157,20002000017
020158,20002000013
020160,20081000576
020161,20060000650
020162,20000300412
020163,20052000241
020164,20077500366
020166,20061000287
020167,20086200381
020168,20002000499
020170,20084000667
020171,20052000245
020172,20052000247
020176,20051000224
020178,20051000586
020179,20001000005
020181,20061000283
020184,20039000164
020189,20000300411
020193,20086200453
020203,20000400579
020204,20000400624
020205,20000100206
020206,20000100209
020207,20000100392
020208,20000100476
020209,20000100391
020210,20000100210
020211,20000100211
020212,20000100438
020213,20000100212
020214,20000100408
020215,20000100409
020216,20000100439
020217,20000100213
020218,20000100440
020219,20000100474
020220,20000100214
020221,20000100215
020222,20000100441
020223,20000400623
020224,20000100406
020225,20080000372
020226,20077500358
020227,20076000665
020228,20000700177
020229,20000500582
020230,20005000024
020232,20000300218
020233,20000300410
020234,20000300222
020235,20052000246
020237,20052000240
020238,20061000284
020239,20052000242
020240,20039000157
020241,20048500197
020242,20063000304
020243,20005000025
020244,20015000048
020246,20061000289
020247,20002000467
020248,20002000468
020252,20002000423
020253,20002000422
020254,20067000308
020260,20061000288
020265,20000300221
020269,20086200380
020270,20051000225
020272,20086200384
020273,20086200386
020274,20039000645
020275,20068000659
020276,20077500361
020277,20005000026
020278,20048500196
020279,20048500203
020280,20048500204
020282,20070000314
020283,20051000720
020286,20051000711
020287,20060000587
020290,20070000326
020295,20080000371
020296,20073000345
020297,20018000109
020301,20076000347
020302,20076000348
020303,20048000405
020304,20048000402
020306,20076000352
020307,20076000353
020309,20002000018
020310,20000100619
020312,20018000101
020316,20018000401
020319,20000100620
020321,20024000035
020323,20039000612
020328,20086200377
020329,20000100475
020331,20002000014
020333,20018000178
020334,20039000079
020335,20073000490
020344,20061000290
020346,20080000496
020348,20077500365
020351,20013000252
020353,20013000253
020355,20000100318
020357,20051000425
020358,20018000530
020359,20060000462
020360,20039000397
020361,20077000447
020363,20010000434
020364,20039000081
020365,20018000454
020366,20018000555
020368,20018000458
020369,20060000464
020371,20060000049
020372,20039000536
020374,20018000714
020376,20021000738
020377,20039000735
020378,20024000142
020379,20021000737
020381,20051000452
020385,20018000509
020387,20007000583
020388,20039000718
020389,20051000469
020390,20009000160
020391,20018000121
020392,20054000321
020394,20018000399
020395,20039000159
020396,20062500297
020397,20001000080
020398,20039000155
020399,20051000726
020400,20007000398
020401,20070000526
020403,20070000589
020404,20070000484
020405,20070000322
020406,20070000617
020407,20018000341
020408,20010000510
020410,20039000513
020411,20062500748
020412,20057000332
020413,20048000435
020415,20086200379
020417,20077500552
020418,20077500360
020419,20015000427
020420,20061000470
020421,20015000449
020422,20051000407
020423,20086200383
020424,20052000327
020425,20021000396
020426,20080000553
020427,20021000125
020429,20070000428
020430,20070000319
021080,20051000731
021081,20051000734
021280,20039000168
029001,20018000064
029002,20039000543
029003,20021000134
029004,20018000534
030000,40052003063
030002,40035701732
030003,40079000043
030005,40091000048
030006,40035201898
030007,40045000001
030008,40852002339
030009,40009901182
030010,40100000053
030014,40082803199
030015,40021200061
030016,40027302013
030020,40118000063
030021,40441002418
030023,40274001625
030024,40082303296
030025,40133000073
030026,40141002786
030027,40078502929
030029,40045002592
030030,40141000075
030032,40008201457
030033,40032903159
030034,40625002426
030035,40160000087
030036,40014901897
030037,40187002250
030039,40003600709
030040,40174000113
030043,40000101204
030045,40187000123
030048,40194000137
030049,590017100017
030050,40507000430
030051,590012200016
030053,40000301458
030054,40022501887
030057,40002101276
030058,590014500058
030060,40232000158
030062,40187001677
030066,40028002186
030068,40026602089
030070,40077802902
030071,40387000306
030072,40083003253
030073,40088603407
030075,40253000187
030078,40702003485
030079,40030302181
030080,40260000196
030081,40174002909
030082,40187003306
030086,40320002946
030088,40077502916
030089,40087703354
030090,40713001044
030092,40062601886
030093,40039502536
030095,40891000911
030100,40753000638
030103,40286000212
030104,40001900498
030105,40286000215
030107,40286002961
030110,40292000228
030111,40009701178
030116,40042003277
030117,40943000970
030119,40042002522
030120,40320000249
030124,40304000038
030125,40308000242
030128,40329000252
030130,40036402985
030132,40340002840
030133,40633002854
030135,40331000256
030139,40038401899
030140,40340000258
030141,40340000246
030143,40345000275
030144,40775001045
030145,40345000278
030146,40345000284
030150,40350000287
030153,40775000636
030157,40340001670
030159,40045001884
030160,40355000291
030162,40032702163
030163,40378002119
030165,40373000293
030166,40002601460
030170,40382000298
030172,40141002137
030173,40775002357
030174,40401000322
030176,40038302353
030178,40406000324
030180,40029500881
030183,40428000433
030184,40463003302
030185,40658000561
030188,40024801923
030192,40633001882
030193,40007402185
030194,40045002273
030198,590016100013
030200,40463000370
030202,40472000372
030205,40482000375
030206,40010301724
030207,40013001803
030208,40625002586
030213,40027601841
030216,40497001132
030219,40973101514
030220,40497000404
030221,40497001411
030223,40497000419
030224,40497000406
030225,40503001077
030228,40008200006
030230,40532000441
030231,40005300754
030232,40010401584
030235,40553000455
030237,40553001552
030238,40035401733
030239,40582000469
030240,40024401855
030242,40019201910
030244,40497001831
030245,40598000457
030248,40035301896
030250,40603000499
030251,40012101581
030253,40040201860
030254,40625000589
030255,40607000500
030256,40625001500
030257,40625000508
030258,40269000198
030259,40625001315
030260,40625000514
030261,40005600781
030263,40633000538
030266,40345000279
030268,40633001382
030270,40775001331
030275,40633000540
030277,40633000541
030278,40633000542
030279,40345000277
030282,40633000549
030283,40345000280
030285,40633001244
030287,40593001553
030296,40063603163
030303,40757000640
030304,40593000491
030307,40834001567
030308,40633000539
030310,40633000552
030312,40345000282
030313,40633000554
030316,40593000488
030317,40593003431
030320,40345000283
030322,40012401589
030327,40852001478
030328,40834000680
030330,40644000558
030332,40005700784
030333,40002301524
030335,590007200074
030337,40004100718
030339,40036400804
030343,40345001574
030345,40673000568
030348,40681001383
030350,40685000576
030351,40752001036
030355,40724000624
030357,40730000626
030358,40724000527
030359,40023801854
030360,40802000701
030361,40013101781
030363,40041701588
030365,40808001049
030367,40010701590
030368,40497001830
030369,40006701901
030371,40021101975
030374,40038601894
030375,40116000062
030376,40015703046
030377,40593001995
030379,40015301902
030383,40016401726
030385,40674001142
030386,40033202165
030387,40035501734
030389,40696000526
030390,40457000366
030391,40008301016
030393,40024601856
030394,40004700744
030395,40743000631
030396,40757000604
030397,40757000641
030398,40757000644
030401,40593001084
030404,40757000659
030407,40004300733
030408,40973301040
030415,40763000668
030416,40395000310
030417,40146000081
030418,40770000673
030419,590016900108
030420,40782000694
030423,40001600476
030424,40340002283
030425,40345000281
030426,40026702091
030430,40823000760
030431,40834000790
030432,40834000793
030433,40834000794
030434,40687000142
030435,40834000795
030440,40841001110
030443,40834001576
030444,40007000831
030445,40852000805
030446,40038701735
030447,40023102021
030448,40015401770
030449,40963003076
030450,40860000809
030451,590013300178
030452,40868000812
030455,40068000032
030457,40016101749
030460,40036802037
030461,40005200752
030463,40044402321
030466,40020201959
030467,40007901008
030468,40086201783
030470,40046302923
030471,40046302918
030473,40068000033
030475,40880001261
030476,40176000011
030477,40301001611
030478,40880001443
030479,40817001438
030485,40301000231
030488,40880001441
030491,40880001508
030493,40880001263
030495,40593001313
030497,40463001372
030498,40008101010
030499,40008301011
030500,40880001445
030502,40880001446
030503,40880000827
030504,40880001447
030507,40038801736
030508,40012501619
030512,40014701787
030513,40880001448
030516,40032202205
030517,40068002198
030518,40032602162
030519,40063303106
030521,40020401962
030522,40607001823
030524,40028802176
030525,40817000743
030528,40015901791
030530,40880001268
030535,40072000034
030537,40885001955
030538,40916000005
030541,40885002195
030544,40269003126
030545,40919000955
030546,40063603108
030547,40038502016
030550,40925000957
030551,40012901790
030552,40007801006
030553,40014401717
030554,40065001846
030555,40931000960
030556,40031402191
030558,40007700918
030560,40946000975
030561,40954001119
030562,40025902080
030563,40022302199
030568,40963000996
030569,40963001388
030570,40963000997
030571,40963000157
030572,40009501114
030574,40031502217
030579,40025602076
030580,40061803095
030581,40775002433
030583,40065503096
030584,40081402554
030586,40038202331
030587,40036702303
030589,40038901737
030590,40018502147
030592,40042302525
030593,40038102866
030594,40880001509
030595,40687002867
030596,40016302429
030598,40010601892
030600,40828002550
030601,40885002552
030603,40040702404
030604,40016303138
030607,40043202200
030609,40015701728
030612,40061403158
030613,40029500149
030615,40081803197
030617,40075702820
030619,40378002835
030621,40061903097
030623,40232002896
030625,40181002544
030626,40852002416
030628,40034401990
030630,40399002895
030631,40061003363
030632,40076902956
030633,40077002903
030636,40633002138
030637,40852002912
030639,40063203105
030641,40633002859
030642,40077602387
030645,40633002670
030646,40065303069
030647,40021902011
030649,40044002681
030652,40082903278
030653,40082103226
030654,40593003216
030655,40607003305
030656,40043203324
030657,40757003250
030659,40082002672
030660,40060803115
030661,40074702795
030662,40269002971
030664,40084503338
030665,40031102919
030666,40062103161
030668,40187002806
030669,40042703160
030670,40085903251
030671,40085803286
030672,40029503325
030680,40020903364
030690,40292002972
030691,40868001822
030692,40077102899
030693,40174002214
030694,40024102957
030696,40340002965
030697,40076002911
030701,40081303053
030702,40035602287
030703,40625002475
030705,40880001772
030706,40010802146
030709,40020702215
030710,40025402074
030711,40187002822
030714,40040502053
030716,40081602998
030717,40037302311
030718,40063603011
030719,40885003175
030720,40078302932
030721,40011203179
030723,40269003193
030724,40037302397
030727,40036602302
030728,40083103196
030730,40083903273
030731,40730003183
030733,40039802308
030735,40463002548
030737,40187002939
030738,40065603223
030740,40065602869
030741,40885003272
030742,40084303351
030743,40087803350
030746,40852003206
030747,40024302030
030748,40078803375
030749,40009401109
030750,40089803393
030752,40010302139
030753,40014903386
030754,40088003398
030755,40090403048
030756,40006503395
030757,40021202444
030758,40027402020
030761,40301003331
030762,40090303418
030763,40080003317
030764,40005303402
030766,40087203346
030767,40064002031
030768,40092603451
030769,40042901994
030770,40090903461
030771,40011203475
030774,40041602374
030775,40003603421
030778,40027303184
030779,40026101916
030780,40092403436
030800,40089703376
030840,40091703433
030841,40880001606
031745,40013301888
031820,40083803243
033400,40044702671
033769,40269002684
033839,40717002483
034309,40028202232
034549,40963002775
034570,40080702976
039000,40752000634
039001,40187001400
039002,40068001001
039004,40176001487
039005,40775001503
039006,40187002251
039007,40187001533
039008,40187002995
039009,40187002478
039010,40423000665
039012,40094103502
039013,40020901973
039014,40150000085
039015,40150001757
039017,40160001529
039019,40497001376
040000,50225000004
040010,50228000007
040030,50669000341
040035,50243000018
040055,50255000027
040060,50258000028
040075,50261000033
040090,50267000034
040095,50270000038
040105,50273000040
040115,50001900043
040120,51254001012
040125,50279000047
040130,50282000051
040135,50003200053
040145,50288000057
040150,51257001014
040165,50732000444
040170,50296000063
040175,50306000073
040177,50040901606
040180,50309000078
040185,50315000080
040190,50558000268
040210,50324000086
040225,50330000090
040230,50002901277
040240,50332001578
040244,50006201595
040260,50345000105
040265,50348000107
040268,50006800109
040277,50041601611
040280,50474000198
040290,50363000112
040300,50364000116
040305,50007600686
040310,50369000118
040320,50375000123
040329,50375001019
040340,50384000132
040350,50606000312
040355,50729000443
040380,50396000140
040405,50405000148
040410,50408000150
040415,51041000760
040420,50420000158
040425,50007000188
040435,50774001537
040455,50435000164
040460,50438000166
040470,50441000172
040475,51402001267
040485,50456000181
040490,50459000184
040505,50000900191
040510,50468000194
040520,50040501591
040540,50480000202
040565,50489000212
040575,50493000214
040580,50498000221
040585,50007200223
040605,50004900235
040615,50517000239
040620,50519000240
040635,50000100216
040640,50534000249
040645,51098000828
040650,50543000257
040660,50550000262
040675,50555000266
040690,50568000274
040695,51122000841
040705,50576000290
040710,50006800292
040730,50585000296
040750,50597000306
040760,50609000315
040770,50612000319
040775,50615000331
040790,50621000335
040795,50624000338
040805,50627000344
040835,50633000367
040837,50633000373
040840,50636000380
040870,50411000152
040875,50654000390
040930,50684000414
040935,50690000418
040940,50687000416
040945,50693000420
040955,50699000424
040969,50711000430
040980,50714000434
040985,50717000435
040995,50004201281
041000,50723000441
041005,50777000491
041020,50735000447
041025,50738000452
041030,50717000457
041045,51437001170
041050,50004101315
041055,50753000465
041060,50756000467
041065,51404001147
041070,50762000472
041075,50768000476
041089,50006201451
041100,50771000485
041125,50784000498
041130,51263001018
041140,50786000502
041143,50486000210
041144,50642000384
041145,50789000509
041154,50789000949
041155,50861000575
041160,50867001525
041175,50799000518
041180,50801000520
041210,50813000538
041220,51248001007
041225,51185000919
041227,51185000932
041230,50824000545
041232,50040201527
041235,50792000516
041270,50828000551
041272,51338001095
041274,50402000146
041275,50417000156
041285,50834000558
041300,50840000242
041305,50006700561
041310,50824000564
041315,50849000566
041335,50001201538
041345,50864000578
041350,50870000585
041365,50873000587
041375,50342000103
041385,50004801348
041390,50948000595
041405,50894001569
041412,50039801470
041415,50003501420
041416,50003601422
041422,50900000607
041423,50900000616
041429,50900001389
041430,51185000923
041436,50040801579
041443,50900000627
041451,51068001564
041454,50039701469
041470,50906000642
041483,50040701539
041485,50900001390
041486,50007401030
041490,50915000650
041500,50004400656
041510,50663000398
041520,50919000652
041527,50924001372
041528,50005900603
041530,50927000666
041535,50004600668
041540,50933001036
041550,50936000675
041560,50939000682
041570,50942000687
041575,50001600691
041580,50948000693
041585,50951000694
041595,50954000698
041600,50957000700
041610,50960000702
041620,50963000705
041645,50972000711
041650,50007300002
041655,50975000713
041670,50978000717
041680,50371001271
041685,50547000259
041695,50984000721
041710,51252001242
041735,51026000751
041740,50004300676
041745,51017000746
041750,51020000749
041765,50999000733
041770,50007200735
041780,51008000739
041785,51029000753
041790,51029001454
041800,51032000755
041810,51038000757
041814,50007000768
041815,51044000762
041830,50002300772
041840,51056000774
041845,50377000127
041850,51251000776
041860,51068001566
041861,51185001559
041868,50039401461
041872,51185000941
041875,50824000811
041880,50007300813
041901,50007901521
041905,51092000821
041910,51095000825
041930,51101000830
041935,50005100833
041940,51107000835
041950,51308001066
041960,50001701295
041970,51113000837
041995,50303000072
041996,50303001597
042000,51134000850
042005,51137000852
042012,50541000253
042030,50002600867
042040,51393001140
042045,51414001156
042060,50002001298
042070,51161000884
042090,51170000891
042100,51173000893
042105,51176000895
042120,51182000899
042135,51188000947
042145,50437001274
042147,51266001118
042150,50006700951
042160,51440001172
042165,51197000958
042168,51197001483
042169,50005501508
042171,51197001586
042180,51200000962
042183,50003001405
042190,51020000965
042195,51206000971
042205,50007601033
042210,50813001035
042215,51209000975
042240,51218000981
042250,51221000985
042265,50001500997
042268,50007401501
042270,51242001001
042280,51245001003
042285,51251001009
042305,50729001016
042315,51266001025
042326,50006500727
042337,50002801042
042348,50007101010
042360,51293001049
042365,51296001055
042380,50001901092
042390,51185000945
042395,51323001060
042400,50006801063
042403,51311001068
042407,51311001582
042440,51020001087
042455,50004701079
042465,51323001083
042490,50040500778
042495,51335001093
042500,51341001103
042530,51353001110
042535,51356001112
042540,50002101300
042565,51368001122
042575,50008201216
042585,50000601130
042605,50007601149
042610,51401001144
042615,50804001594
042685,50004501204
042720,51443001176
042725,51449001178
042762,50007801078
049000,51245001004
049002,50375001182
049003,51266000237
049005,51266001020
049006,50459000182
049008,51266001077
049009,51266001024
049010,50375001553
049012,50789001502
049013,50004300742
050003,62100002518
050005,60177000041
050006,62785007253
050007,62785007799
050008,60000103278
050009,63441012373
050010,69100510472
050011,60177008673
050012,69100509216
050013,60177008674
050014,62271013899
050015,60177000045
050016,61284013059
050017,60177000048
050018,60243000128
050023,61821002242
050029,60177010547
050034,62955013957
050035,60186000059
050040,60015310928
050041,64200013834
050042,69100209213
050044,69100512486
050050,60015310929
050051,69103513485
050052,60015310932
050054,69107808010
050055,60015310930
050066,60303010800
050067,69102010960
050068,62271011652
050069,63993004203
050070,60201000088
050071,69109309063
050075,62064002481
050077,60816000790
050080,62519003764
050081,60263000176
050083,60263000182
050084,60263000180
050087,60263000187
050089,60263000174
050090,60263000169
050092,60263000192
050093,63066004758
050094,64221013956
050095,60270000196
050100,60594000537
050102,60270000197
050104,60270005415
050108,61692011020
050109,60285005724
050112,60285009517
050115,60285000207
050118,60001709098
050119,62949004535
050120,63036004736
050123,60285000213
050126,60001707296
050128,60790009343
050130,60297000223
050134,60001708297
050135,60303000238
050141,60790008581
050150,62308003516
050151,60270010671
050155,60162000002
050160,61954002339
050162,62994012028
050163,60285011573
050165,60330000247
050168,60330006562
050170,63639006195
050172,62466003699
050174,63075004780
050175,63075004784
050181,62466008741
050184,63075010269
050185,63227007335
050186,62308003523
050188,60360000268
050189,60360000283
050190,60360000273
050191,61954013031
050195,60361000287
050196,61954007994
050202,61954003116
050205,61954002340
050207,61954009145
050209,61954002041
050210,61954002343
050213,61954002344
050217,61954010223
050218,61954002345
050220,61954002350
050222,61954002355
050223,61954002353
050224,61954002356
050225,60369000324
050227,60369000335
050228,60369000338
050230,60384000347
050234,60402000358
050235,60402000355
050238,60411000371
050240,60429000386
050245,62271002844
050246,60429008261
050250,69101207502
050251,69101209226
050253,69101208491
050255,60444000396
050259,61954011297
050262,60444000408
050264,60001909274
050265,62547003790
050270,63639006194
050271,60143213940
050272,62827004375
050276,61111012080
050278,63680500399
050280,60462000422
050283,63993011528
050289,63474002797
050290,60474000432
050291,61743013071
050292,60000310347
050296,62775013958
050298,60438013478
050300,60474011300
050308,62271013974
050311,60474012715
050317,60462000425
050319,69104211997
050320,60483000471
050325,60501000482
050328,61989013950
050330,60423000381
050331,60423007264
050333,60423008796
050334,62955008267
050335,60504000486
050336,60003408652
050337,63627008476
050338,62271013898
050339,60140909310
050340,60495000480
050341,60003109475
050342,62703013920
050344,60384008555
050345,60140900491
050348,60939000944
050350,62964004602
050351,62964004603
050355,60273000199
050360,62649003994
050363,60570000518
050364,60687009340
050365,60582000524
050370,60588000529
050371,60588000528
050372,62160005726
050375,62160002573
050376,63763006377
050378,61476001809
050379,60263000177
050385,60645000563
050386,62160010755
050390,60645012070
050391,61281013929
050400,60645000564
050403,60645008120
050404,62724011702
050410,63498005920
050419,61347001533
050421,62100002519
050425,60690000634
050427,60690000633
050430,60699000643
050432,69107812804
050435,60702000647
050436,60702007657
050438,62927004516
050440,60004907414
050442,62927004518
050455,62610003906
050456,62610002661
050459,62610006496
050465,62271002890
050466,63438005579
050468,64251006957
050471,60750008311
050472,60750000709
050474,60750000712
050475,60753000718
050477,60753000717
050489,62759004146
050490,60756000727
050491,62250009901
050494,62759009412
050495,60006700731
050500,60780000742
050502,60780000744
050505,63852006470
050508,62955010279
050512,62271012253
050513,60903011586
050514,64251012191
050515,60813000782
050519,60162000028
050520,61495001667
050521,60444013706
050522,60162010232
050525,60813000785
050526,60162000029
050527,60162000010
050528,62271002916
050529,62271003376
050532,62271002802
050535,63117004819
050542,60837000818
050545,60837000815
050548,60837000827
050550,63680006232
050552,60846000833
050554,60846010607
050555,60846000835
050563,60846009757
050564,60846010360
050565,60846000832
050566,60846000838
050570,60855000852
050572,63864006475
050573,63864006477
050576,63864006490
050579,63864001223
050580,63864006479
050581,63864006484
050582,63462005817
050583,61632502074
050587,63462005798
050590,60876000887
050591,63462008283
050596,63864007709
050598,63864010385
050601,61071010626
050602,63864011264
050603,63864010384
050605,63311005123
050606,60903012267
050609,62007003176
050610,60897000899
050615,60903000904
050616,60903000910
050617,60903009760
050618,60903000367
050620,60907000920
050622,60903007959
050628,60903011855
050630,60912000933
050635,61187001325
050637,63075004781
050640,60939000946
050641,60939008126
050642,60939000956
050645,60957000966
050646,60957008128
050647,60962007149
050650,60962000975
050651,60962000976
050652,60962000978
050657,62637003942
050658,69100503940
050659,62637003941
050660,62637003960
050661,62637003963
050663,62637003986
050665,60969001035
050666,62637003961
