school_name,state_school_id,nces_id,course_id,course_name,teacher_name_or_id,num_students_enrolled,num_students_female,num_students_black_or_african_american,num_students_hispanic_or_latino,num_students_american_indian_or_native_alaskan,num_students_native_hawaiian_or_pacific_islander,num_students_free_or_reduced_lunch,num_students_special_education_status,num_students_english_language_learner_status
Quincy Sr High School,IL-01-001-1720-22-0100117200003,173300005053,10152A000,Computer Programming,unspecified,unspecified,*,*,0,0,0,unspecified,unspecified,unspecified
Franklin Jr/Sr High School,IL-01-069-0010-26-0106900100001,171575001885,10152A000,Computer Programming,unspecified,unspecified,*,0,0,0,0,unspecified,unspecified,unspecified
Jacksonville High School,IL-01-069-1170-22-0106911700014,172028002280,10153A000,Visual Basic (VB) Programming,unspecified,unspecified,*,0,0,0,0,unspecified,unspecified,unspecified
Jacksonville High School,IL-01-069-1170-22-0106911700014,172028002280,10154A000,C++ Programming,unspecified,unspecified,0,0,0,0,0,unspecified,unspecified,unspecified
Jacksonville High School,IL-01-069-1170-22-0106911700014,172028002280,10155A000,Java Programming,unspecified,unspecified,0,0,0,0,0,unspecified,unspecified,unspecified
Belvidere High School,IL-04-004-1000-26-0400410000001,170579000255,10157A000,AP Computer Science A,unspecified,unspecified,*,0,10,0,0,unspecified,unspecified,unspecified
Belvidere North High Sch,IL-04-004-1000-26-0400410000002,170579005909,10157A000,AP Computer Science A,unspecified,unspecified,*,0,*,0,0,unspecified,unspecified,unspecified
Harlem High School,IL-04-101-1220-22-0410112200002,171824002100,10154A000,C++ Programming,unspecified,unspecified,0,0,0,0,0,unspecified,unspecified,unspecified
Auburn High School,IL-04-101-2050-25-0410120500001,173451003599,10157A000,AP Computer Science A,unspecified,unspecified,13,11,*,0,0,unspecified,unspecified,unspecified
Rockford East High School,IL-04-101-2050-25-0410120500002,173451003600,10157A000,AP Computer Science A,unspecified,unspecified,*,*,*,0,0,unspecified,unspecified,unspecified
Guilford High School,IL-04-101-2050-25-0410120500003,173451003577,10157A000,AP Computer Science A,unspecified,unspecified,*,*,*,0,0,unspecified,unspecified,unspecified
Jefferson High School,IL-04-101-2050-25-0410120500004,173451003585,10157A000,AP Computer Science A,unspecified,unspecified,*,*,*,0,0,unspecified,unspecified,unspecified
Hononegah High School,IL-04-101-2070-16-0410120700001,171962002236,10152A000,Computer Programming,unspecified,unspecified,*,*,*,0,0,unspecified,unspecified,unspecified
Evanston Twp High School,IL-05-016-2020-17-0501620200001,171449001804,10152A000,Computer Programming,unspecified,unspecified,*,*,*,0,0,unspecified,unspecified,unspecified
Evanston Twp High School,IL-05-016-2020-17-0501620200001,171449001804,10152A000,Computer Programming,unspecified,unspecified,*,*,*,0,0,unspecified,unspecified,unspecified
Evanston Twp High School,IL-05-016-2020-17-0501620200001,171449001804,10152A001,Computer Operations and Programming I,unspecified,unspecified,21,17,23,*,0,unspecified,unspecified,unspecified
Evanston Twp High School,IL-05-016-2020-17-0501620200001,171449001804,10152A001,Computer Operations and Programming I,unspecified,unspecified,*,18,*,0,0,unspecified,unspecified,unspecified
Evanston Twp High School,IL-05-016-2020-17-0501620200001,171449001804,10152A002,Computer Operations and Programming II,unspecified,unspecified,*,20,*,0,0,unspecified,unspecified,unspecified
Evanston Twp High School,IL-05-016-2020-17-0501620200001,171449001804,10155A000,Java Programming,unspecified,unspecified,11,*,*,0,0,unspecified,unspecified,unspecified
Evanston Twp High School,IL-05-016-2020-17-0501620200001,171449001804,10155A000,Java Programming,unspecified,unspecified,*,*,*,0,0,unspecified,unspecified,unspecified
Evanston Twp High School,IL-05-016-2020-17-0501620200001,171449001804,10157A000,AP Computer Science A,unspecified,unspecified,*,*,*,0,0,unspecified,unspecified,unspecified
New Trier Township H S Winnetka,IL-05-016-2030-17-0501620300001,172820002975,10155A000,Java Programming,unspecified,unspecified,13,0,*,0,0,unspecified,unspecified,unspecified
New Trier Township H S Winnetka,IL-05-016-2030-17-0501620300001,172820002975,10155A000,Java Programming,unspecified,unspecified,*,0,*,0,0,unspecified,unspecified,unspecified
New Trier Township H S Winnetka,IL-05-016-2030-17-0501620300001,172820002975,10157A000,AP Computer Science A,unspecified,unspecified,*,0,0,0,0,unspecified,unspecified,unspecified
