school_name,state_school_id,nces_id,course_id,course_name,num_students_enrolled,num_students_female,num_students_black_or_african_american,num_students_hispanic_or_latino,num_students_american_indian_or_native_alaskan,num_students_native_hawaiian_or_pacific_islander,num_students_free_or_reduced_lunch,num_students_special_education_status,num_students_english_language_learner_status
Autaugaville School,AL-001-0015,10024001408,520006,Computer Programming Basic I,1,1,1,0,0,0,1,0,0
Marbury High School,AL-001-0050,10024000046,520007,"Computer Science A, AP",1,0,0,0,0,0,0,0,0
Marbury Middle School,AL-001-0052,10024002159,520045,Computer Science Discoveries,19,10,2,0,0,0,8,0,0
Marbury Middle School,AL-001-0052,10024002159,450012,Introduction to Programming,3,3,0,0,0,0,1,1,0
Prattville High School,AL-001-0086,10024000048,520007,"Computer Science A, AP",2,0,0,0,0,0,0,0,0
Prattville High School,AL-001-0086,10024000048,520018,"Computer Science Principles, AP",89,38,17,1,2,0,12,2,1
Daphne High School,AL-002-0035,10027001759,520018,"Computer Science Principles, AP",16,3,1,2,0,0,1,0,0
Fairhope High School,AL-002-0065,10027000100,520006,Computer Programming Basic I,1,0,0,0,0,0,0,0,0
Fairhope High School,AL-002-0065,10027000100,520007,"Computer Science A, AP",17,4,0,0,0,0,1,1,0
Fairhope High School,AL-002-0065,10027000100,520018,"Computer Science Principles, AP",20,6,1,0,0,0,4,1,0
Hayden High School,AL-005-0050,10042000208,520007,"Computer Science A, AP",2,2,0,1,0,0,2,0,0
JB Pennington High School,AL-005-0060,10042000209,520006,Computer Programming Basic I,1,0,0,0,0,0,0,0,0
JB Pennington High School,AL-005-0060,10042000209,520007,"Computer Science A, AP",4,0,0,1,0,0,1,0,0
Pleasant Valley High School,AL-008-0135,10054001488,520006,Computer Programming Basic I,1,0,0,0,0,0,0,0,0
Pleasant Valley High School,AL-008-0135,10054001488,520006,Computer Programming Basic I,2,0,1,0,0,0,0,0,0
Wellborn High School,AL-008-0200,10054001489,520018,"Computer Science Principles, AP",18,12,3,0,0,0,13,0,0
White Plains High School,AL-008-0210,10054000250,520007,"Computer Science A, AP",6,2,0,0,0,0,1,0,0
Lafayette High School,AL-009-0080,10060000263,520043,Exploring Computer Science,6,1,5,0,0,0,2,0,0
Valley High School,AL-009-0140,10060000271,520043,Exploring Computer Science,6,0,4,0,0,0,2,1,0
Valley High School,AL-009-0140,10060000271,520054,Introduction to Python-MSIA (one credit),3,0,1,0,0,0,1,1,0
Isabella High School,AL-011-0060,10066000261,520045,Computer Science Discoveries,60,0,4,3,0,0,18,7,0
Isabella High School,AL-011-0060,10066000261,520045,Computer Science Discoveries,34,34,0,1,0,0,15,2,0
Kinston School,AL-016-0020,10081000323,520006,Computer Programming Basic I,1,0,0,0,0,0,0,0,0
New Brockton High School,AL-016-0040,10081001494,520006,Computer Programming Basic I,1,0,0,0,0,0,0,0,0
Red Level High School,AL-020-0060,10093000362,520045,Computer Science Discoveries,38,17,6,0,0,0,26,2,0
Cold Springs High School,AL-022-0030,10102000374,520043,Exploring Computer Science,12,5,0,0,0,0,4,4,0
Fairview High School,AL-022-0060,10102000377,520006,Computer Programming Basic I,5,0,0,2,0,0,5,0,1
Fairview High School,AL-022-0060,10102000377,520018,"Computer Science Principles, AP",15,5,0,2,0,0,7,0,0
Good Hope High School,AL-022-0080,10102000379,520006,Computer Programming Basic I,2,0,0,0,0,0,1,0,0
Holly Pond High School,AL-022-0100,10102000381,520018,"Computer Science Principles, AP",8,0,0,0,0,0,4,0,0
Vinemont High School,AL-022-0140,10102000385,520018,"Computer Science Principles, AP",24,5,0,1,0,0,9,1,0
West Point High School,AL-022-0160,10102000387,520018,"Computer Science Principles, AP",34,10,0,1,0,0,10,3,0
South Dale Middle School,AL-023-0080,10105000393,560032,Computer Science for Innovators and Makers - PLTW,76,23,31,2,0,0,56,5,0
Dallas County High School,AL-024-0020,10111000397,520043,Exploring Computer Science,19,14,11,0,0,0,8,0,0
Crossville High School,AL-025-0045,10114001860,520007,"Computer Science A, AP",14,7,1,9,0,0,6,1,0
Fyffe High School,AL-025-0065,10114000415,520007,"Computer Science A, AP",33,11,0,0,6,0,15,4,0
Fyffe High School,AL-025-0065,10114000415,520043,Exploring Computer Science,17,6,0,1,3,0,7,1,0
Geraldine School,AL-025-0070,10114000416,520006,Computer Programming Basic I,1,0,0,0,0,0,0,0,0
Geraldine School,AL-025-0070,10114000416,520045,Computer Science Discoveries,104,51,1,32,22,0,71,13,9
Ider School,AL-025-0100,10114000419,520006,Computer Programming Basic I,5,0,0,0,1,0,1,0,0
Ider School,AL-025-0100,10114000419,520006,Computer Programming Basic I,1,0,0,0,0,0,0,1,0
Ider School,AL-025-0100,10114000419,520006,Computer Programming Basic I,1,1,0,0,0,0,0,0,0
