school_name,state_school_id,nces_id,course_id,course_name,num_students_enrolled,num_students_female,num_students_black_or_african_american,num_students_hispanic_or_latino,num_students_american_indian_or_native_alaskan,num_students_native_hawaiian_or_pacific_islander,num_students_free_or_reduced_lunch,num_students_special_education_status,num_students_english_language_learner_status
Palo Verde HS,,320006000446,10019,AP Computer Science Principles,80,10,2,16,0,1,19,0,0
NV Learning Academy J-SHS,,320006000845,10011,Computer Science II,0,0,0,0,0,0,0,0,0
Rancho HS,,320006000089,10019,AP Computer Science Principles,79,29,10,39,0,2,79,0,0
RENO HIGH SCHOOL,,320048000239,10019,AP Computer Science Principles,25,7,1,3,0,0,0,0,0
PROCTER R. HUG HIGH SCHOOL,,320048000238,10157,AP Computer Science A,2,0,0,0,0,0,0,0,0
Shadow Ridge HS,,320006000595,10019,AP Computer Science Principles,38,9,3,13,0,0,11,0,0
Silverado HS,,320006000420,10019,AP Computer Science Principles,49,20,3,2,0,0,49,0,0
Smith Valley Schools,,320030000178,10019,AP Computer Science Principles,5,2,0,0,0,0,0,0,0
Southeast Career Technical Academy HS,,320006000796,10019,AP Computer Science Principles,17,4,1,9,0,0,17,0,0
SPARKS HIGH SCHOOL,,320048000246,10019,AP Computer Science Principles,29,15,2,18,0,1,13,0,0
Spring Valley HS,,320006000616,10019,AP Computer Science Principles,47,17,10,12,0,0,47,0,0
Sunrise Mountain HS,,320006000777,10019,AP Computer Science Principles,42,18,5,34,0,0,42,0,12
Valley HS,,320006000107,10019,AP Computer Science Principles,12,0,1,7,0,0,12,0,0
Veterans Tribute CTA HS,,320006000778,10019,AP Computer Science Principles,61,45,4,36,0,0,36,0,0
Virgin Valley HS,,320006000111,10019,AP Computer Science Principles,11,2,1,4,0,0,11,0,0
West Career & Technical Academy HS,,320006000812,10019,AP Computer Science Principles,32,15,1,6,0,1,10,0,0
West Preparatory Institute J-SHS,,320006000460,10019,AP Computer Science Principles,18,9,1,13,0,0,18,0,0
Western HS,,320006000114,10019,AP Computer Science Principles,28,8,4,16,0,1,28,0,0
Advanced Technologies Academy HS,,320006000419,10011,Computer Science Advanced Studies,69,11,4,23,0,0,69,0,0
Arbor View HS,,320006000661,10011,Computer Science Advanced Studies,4,0,0,1,0,0,0,0,0
"Clark, Ed W HS",,320006000030,10011,Computer Science Advanced Studies,6,2,0,0,0,0,0,0,0
Coronado HS,,320006000540,10011,Computer Science Advanced Studies,5,0,0,1,0,0,0,0,0
DAMONTE RANCH HIGH SCHOOL,,320048000602,10011,Computer Science Advanced Studies,15,1,0,3,0,0,0,0,0
Douglas High School,,320009000120,10011,Computer Science Advanced Studies,2,0,0,0,0,0,0,0,0
Shadow Ridge HS,,320006000595,10011,Computer Science Advanced Studies,4,1,1,1,0,0,0,0,0
Spring Valley HS,,320006000616,10011,Computer Science Advanced Studies,6,1,0,0,0,0,0,0,0
Beatty High School,,320036000187,10011,Computer Science I,18,9,0,15,0,0,18,0,0
Boulder City HS,,320006000013,10011,Computer Science I,7,2,0,3,0,0,0,0,0
Coral Academy Sandy Ridge,,320000100742,10011,Computer Science I,20,4,4,4,0,1,0,0,0
Coronado HS,,320006000540,10011,Computer Science I,143,39,7,31,0,2,41,0,0
Desert Pines HS,,320006000495,10011,Computer Science I,48,10,10,34,0,0,48,0,0
Jackpot High School,,320012000579,10011,Computer Science I,6,4,0,6,0,0,0,0,0
Las Vegas HS,,320006000065,10011,Computer Science I,140,44,14,98,0,5,140,0,31
PROCTER R. HUG HIGH SCHOOL,,320048000238,10019,AP Computer Science Principles,26,13,1,17,0,1,26,0,0
Owyhee High School,,320012000610,10011,Computer Science I,34,18,0,1,32,0,34,0,0
SPANISH SPRINGS HIGH SCHOOL,,320048000545,10011,Computer Science I,38,3,0,11,0,0,0,0,0
Tonopah High School,,320036000195,10011,Computer Science I,8,5,0,3,0,0,0,0,0
West Preparatory Institute J-SHS,,320006000460,10011,Computer Science I,24,9,4,20,0,0,24,0,0
West Wendover High School,,320012000449,10011,Computer Science I,14,6,0,12,0,0,0,0,0
Western HS,,320006000114,10011,Computer Science I,99,31,23,65,0,1,99,14,32
