school_name,state_school_id,nces_id,course_id,course_name,num_students_enrolled,num_students_female,num_students_black_or_african_american,num_students_hispanic_or_latino,num_students_american_indian_or_native_alaskan,num_students_native_hawaiian_or_pacific_islander,num_students_free_or_reduced_lunch,num_students_special_education_status,num_students_english_language_learner_status
BON HOMME HIGH SCHOOL - 01,SD-04002-01,460740000065,10157,AP Computer Science A,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
WOONSOCKET HIGH SCHOOL - 01,SD-55004-01,468019000790,10019,AP Computer Science Principles,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
IPSWICH HIGH SCHOOL - 01,SD-22006-01,463606000333,unspecified,App building,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
SCOTLAND HIGH SCHOOL - 01,SD-04003-01,466518000569,10205,Computer Gaming and Design,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
BH COLONY ALTERNATIVE HIGH SCHOOL - 19,SD-04002-19,460740001188,10152,Computer Programming,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
CENTERVILLE HIGH SCHOOL - 01,SD-60001-01,461176000116,10152,Computer Programming,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
CHESTER AREA CYBER SCHOOL - 39,SD-39001-39,461230001269,10152,Computer Programming,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
CHESTER HIGH SCHOOL - 01,SD-39001-01,461230000130,10152,Computer Programming,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
HIGH PLAINS - 06,SD-39001-06,461230001295,10152,Computer Programming,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
EUREKA HIGH SCHOOL - 01,SD-44001-01,462256000196,10152,Computer Programming,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
GAYVILLE-VOLIN HIGH SCHOOL - 01,SD-63001-01,462649000227,10152,Computer Programming,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
LAKE PRESTON HIGH SCHOOL - 01,SD-38003-01,463999000368,10152,Computer Programming,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
LENNOX HIGH SCHOOL - 01,SD-41004-01,464155000387,10152,Computer Programming,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
LEOLA HIGH SCHOOL - 01,SD-44002-01,464164000391,10152,Computer Programming,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
MADISON HIGH SCHOOL - 01,SD-39002-01,463960000363,10152,Computer Programming,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
MITCHELL HIGH SCHOOL - 01,SD-17002-01,464839000442,10152,Computer Programming,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
T F RIGGS HIGH SCHOOL - 01,SD-32002-01,465526000500,10152,Computer Programming,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
TRI-VALLEY HIGH SCHOOL - 01,SD-49006-01,464494000405,10152,Computer Programming,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
WEST CENTRAL HIGH SCHOOL - 01,SD-49007-01,463171000274,10152,Computer Programming,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
CENTRAL HIGH SCHOOL - 41,SD-51004-41,465982000529,unspecified,Exploring Computer Science,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
WILMOT HIGH SCHOOL - 01,SD-54007-01,460000300758,unspecified,Exploring Computer Science,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
BRIDGEWATER-EMERY HIGH SCHOOL - 01,SD-30003-01,462142000074,10155,Java Programming,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
DOLAND HIGH SCHOOL - 01,SD-56002-01,461917000171,10155,Java Programming,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
MCCOOK CENTRAL HIGH SCHOOL - 01,SD-43007-01,460102601026,10155,Java Programming,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
BLACK HILLS ACADEMY AT CANYON HILLS HIGH SCHOOL - 10,SD-40002-10,466693001347,10155,Java Programming,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
AVON HIGH SCHOOL - 01,SD-04001-01,460427000029,10155,Java Programming,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
TEA AREA HIGH SCHOOL - 03,SD-41005-03,460005201235,10015,PLTW Computer Science Principles,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
WATERTOWN HIGH SCHOOL - 01,SD-14004-01,467662000717,10015,PLTW Computer Science Principles,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
DAKOTA VALLEY HIGH SCHOOL - 01,SD-61008-01,463699000345,21009,Robotics,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
EDGEMONT HIGH SCHOOL - 01,SD-23001-01,462085000182,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
ALCESTER-HUDSON HIGH SCHOOL - 01,SD-61001-01,460002800014,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
