school_name,state_school_id,nces_id,course_id,course_name,num_students_enrolled,num_students_female,num_students_black_or_african_american,num_students_hispanic_or_latino,num_students_american_indian_or_native_alaskan,num_students_native_hawaiian_or_pacific_islander,num_students_free_or_reduced_lunch,num_students_special_education_status,num_students_english_language_learner_status
ARISE Shelter Care - 71,,466627001368,21009,Robotics,0,0,0,0,0,0,0,0,0
Arlington High School - 01,,460372000022,10152,Computer Programming,0,0,0,0,0,0,0,0,0
Belle Fourche High School - 01,,460561000038,10152,Computer Programming,0,0,0,0,0,0,0,0,0
Beresford High School - 01,,460636000048,10152,Computer Programming,0,0,0,0,0,0,0,0,0
Brandon Valley High School - 01,,460795000071,10152,Computer Programming,0,0,0,0,0,0,0,0,0
Brookings High School - 01,,460852000082,10152,Computer Programming,0,0,0,0,0,0,0,0,0
Brookings High School - 01,,460852000082,10205,Computer Gaming and Design,0,0,0,0,0,0,0,0,0
Brookings High School - 01,,460852000082,21009,Robotics,0,0,0,0,0,0,0,0,0
Canton High School - 01,,461056000109,10152,Computer Programming,0,0,0,0,0,0,0,0,0
Canton High School - 01,,461056000109,10205,Computer Gaming and Design,0,0,0,0,0,0,0,0,0
Central High School - 01,,460207000003,10152,Computer Programming,0,0,0,0,0,0,0,0,0
Community Campus - 41,,466627001122,21009,Robotics,0,0,0,0,0,0,0,0,0
CTE - 37,,466627001305,21009,Robotics,0,0,0,0,0,0,0,0,0
Dakota Valley High School - 01,,463699000345,10152,Computer Programming,0,0,0,0,0,0,0,0,0
Dakota Valley High School - 01,,463699000345,21009,Robotics,0,0,0,0,0,0,0,0,0
Deuel High School - 01,,460003601010,10152,Computer Programming,0,0,0,0,0,0,0,0,0
Douglas High School - 03,,461941000174,10152,Computer Programming,0,0,0,0,0,0,0,0,0
Douglas High School - 03,,461941000174,21009,Robotics,0,0,0,0,0,0,0,0,0
Edgemont High School - 01,,462085000182,10152,Computer Programming,0,0,0,0,0,0,0,0,0
Estelline High School - 01,,462241000192,10152,Computer Programming,0,0,0,0,0,0,0,0,0
Ethan High School - 01,,462250000194,10152,Computer Programming,0,0,0,0,0,0,0,0,0
Eureka High School - 01,,462256000196,10152,Computer Programming,0,0,0,0,0,0,0,0,0
Flandreau High School - 01,,462439000206,10152,Computer Programming,0,0,0,0,0,0,0,0,0
Flandreau Middle School - 03,,462439000205,10152,Computer Programming,0,0,0,0,0,0,0,0,0
Flex - 45,,466627001123,21009,Robotics,0,0,0,0,0,0,0,0,0
