user_id,authentication_id
82870469,6110bb1f41d13e06bc32b63d
82873415,6110bb1f41d13e06bc32b5f6
82873638,6110bb2041d13e06bc32b6f5
95878470,58923eed6c8576bc22001df1
95964566,63062e7e45a2b8049e4b249a
96287923,63062e7f45a2b8049e4b3131
97854420,63062e7e45a2b8049e4b25c0
107157642,64ccedc625c7d90447a04ed1
107162210,64ccedc625c7d90447a04ebe
107932914,63062e7f45a2b8049e4b269f
108010164,64e59967362a2702545758e3
108574455,5d4d76157542d406823ef9f3
108575002,63062e7e45a2b8049e4b24e2
21272311,57a096d1bdb63a6e5a003b4e
57518490,5b69dd1afd5551516d423bd8
58049381,599329f65458d50926001dbe
58093903,5b69dd1afd5551516d423b78
58179213,599329f65458d50926001db3
59901145,5d4d76157542d406823efa58
60005321,5d4d76157542d406823efb56
60010464,5d4d76157542d406823efa4f
74818917,5f3a2febac5c210242b13876
78169702,5d4d76157542d406823efae8
82841416,5d4d76157542d406823efa75
82873420,6110bb1f41d13e06bc32b623
82877701,6110bb2041d13e06bc32b720
82887608,6110bb1f41d13e06bc32b5f5
95549645,63062e7e45a2b8049e4b23f4
95878158,63062e7f45a2b8049e4b313e
96287557,63062e7f45a2b8049e4b3102
96290103,574f2c692f805cd9010039ac
96292805,63062e7f45a2b8049e4b2fd7
96292814,63062e7f45a2b8049e4b3143
107158793,64ccedc625c7d90447a04e88
107158839,64ccedc625c7d90447a04ed2
107933128,63062e7f45a2b8049e4b264f
107933147,63062e7e45a2b8049e4b258d
107933156,64f175fcaeb7b700eef082d2
108574128,63062e7e45a2b8049e4b2535
108574758,64e59967362a2702545758e4
108575285,63062e7f45a2b8049e4b270a
96292398,63062e7f45a2b8049e4b3012
96292809,63062e7f45a2b8049e4b3017
101244220,63062e7f45a2b8049e4b26c3
107157633,64ccedc625c7d90447a04e77
107158802,64ccedc625c7d90447a04ed0
107161746,64ccedc625c7d90447a04f2e
107161947,64ccedc625c7d90447a04e7b
107933255,63062e7f45a2b8049e4b26bf
108428917,63062e7e45a2b8049e4b25ac
54158300,5d5af6cfb639420f55d4b719
57151480,599329f65458d50926001db1
57161406,5bfba5474f49b3090ce0e894
57584245,599329f75458d50926001f41
58063510,5b98163174b9bc1dc0858449
58073957,599c7d967a44ada571001ff8
58179137,599329f65458d50926001e26
58410980,599329f65458d50926001e4e
61604815,5e333d57090a0d07a3faef23
67147666,5f3da2731d53bc0770c5ceae
69251839,5f3a2febac5c210242b1387a
72346743,5f3a2febac5c210242b138ef
74800062,5f3a2febac5c210242b13953
79589968,5f45206a1ff53c024d9e2829
82730750,5d4d76157542d406823efae0
82730751,5d4d76157542d406823efaf7
82877695,6110bb2041d13e06bc32b67e
82882484,6110bb2041d13e06bc32b6d3
95689779,63062e7e45a2b8049e4b250a
95878098,63062e7f45a2b8049e4b307e
96291578,63062e7f45a2b8049e4b310e
96973812,63062e7e45a2b8049e4b25a5
103766500,63062e7f45a2b8049e4b2708
107158339,64db0cc0a6b3960113293cd5
107161945,64ccedc625c7d90447a04e68
107162294,64ccedc625c7d90447a04e79
108574628,63062e7f45a2b8049e4b267a
21243031,574f2c692f805cd90100399a
21361534,57a096d1bdb63a6e5a003bba
21391140,57b1ddf4cfaf384f5d003c45
21596199,57a096d1bdb63a6e5a003b3a
