user_id,authentication_id
95876589,599329f75458d50926001f8b
95878235,63062e7f45a2b8049e4b3079
96069654,63062e7f45a2b8049e4b26b3
96288459,574f2c692f805cd9010039f9
96288462,63062e7f45a2b8049e4b2fec
96290120,63062e7f45a2b8049e4b302f
21320950,57bf6bb02be6e5de20003d33
21361337,57a096d1bdb63a6e5a003b41
21844945,57bc6b4432ceaa3c52003cd1
58074584,599329f75458d50926001f30
58431838,599329f65458d50926001e1c
69730967,574f2c692f805cd901003878
70537508,5c6f47357fa02c044f08c3ae
76379713,5f3da2731d53bc0770c5ceaf
82343164,6110bb2041d13e06bc32b67f
82803203,611549314e819311fc06b8c2
95571987,63062e7e45a2b8049e4b25c8
95876588,588f7fabcae0a0be06001de5
95876590,5b69dd19fd5551516d423aaf
95878193,63062e7f45a2b8049e4b30db
96283850,63062e7f45a2b8049e4b2fe8
96292977,62fe997b62709c0cfe3289a1
107157635,64ccedc625c7d90447a04e95
107158845,64e59967362a2702545758e7
107161731,64ccedc625c7d90447a04e56
107162143,64ccedc625c7d90447a04e5c
107933030,63062e7e45a2b8049e4b24a8
107933181,63062e7e45a2b8049e4b2456
108710583,6515b146a2bd81056d2a6f17
37503492,599329f65458d50926001e5d
56017103,5b69dd1afd5551516d423bf5
56486226,58ca9f834287dacb72001dfb
56592243,5d4d76157542d406823efa0f
57156479,5d4d76157542d406823efb37
57511996,599329f75458d50926001ea7
57522861,599329f65458d50926001def
57763759,599329f65458d50926001dc6
59903102,5d4d76157542d406823efa5e
60004643,5d4d76157542d406823efa57
67562430,5f3a2febac5c210242b138f0
82347377,6110bb2041d13e06bc32b687
82873634,5d4d76157542d406823efb12
82882475,6110bb2041d13e06bc32b685
95878279,63062e7f45a2b8049e4b30bb
95878476,63062e7f45a2b8049e4b308d
96283839,574f2c6a2f805cd901003aa0
96283979,63062e7f45a2b8049e4b313d
96291515,63062e7f45a2b8049e4b314d
96291766,63062e7f45a2b8049e4b302a
107161886,64ccedc625c7d90447a04ee7
107908584,6110bb1a41d13e06bc32b4fb
108574465,63062e7e45a2b8049e4b24e0
108575280,63062e7e45a2b8049e4b24d1
21125282,57a096d1bdb63a6e5a003b2a
21191889,57a096d1bdb63a6e5a003b20
21405391,574f2c692f805cd901003833
57776417,5b69dd1afd5551516d423c38
58190117,5b69dd1afd5551516d423c04
60004883,5d4d76157542d406823efb53
72440048,5f3a2febac5c210242b13825
82347368,5f3a2febac5c210242b138f7
82877685,6110bb1f41d13e06bc32b5c9
82877690,6110bb1f41d13e06bc32b64b
82877699,6110bb2041d13e06bc32b6ce
82881708,6110bb2041d13e06bc32b661
96287922,63062e7f45a2b8049e4b3130
96288668,63062e7f45a2b8049e4b3054
96290105,574f2c692f805cd9010039ec
96292659,63062e7f45a2b8049e4b2fbc
96292935,574f2c692f805cd9010039fc
107933227,63062e7e45a2b8049e4b2494
108575009,63062e7f45a2b8049e4b26e3
57519369,5b69dd1afd5551516d423b3d
57844936,5b69dd1afd5551516d423bf9
58430775,599329f65458d50926001db7
