user_id,authentication_id
82887610,6110bb1f41d13e06bc32b5fb
82888091,6110bb1f41d13e06bc32b5d4
95647974,5b7437fae802830210ae5fc6
96291663,5bb58e536e03a402c085decd
96291963,630857535e36221a5b96fa60
96292808,63062e7f45a2b8049e4b3013
101635875,63062e7f45a2b8049e4b26f2
108428788,63062e7f45a2b8049e4b26cc
108428935,63062e7e45a2b8049e4b2570
108428944,63062e7f45a2b8049e4b2676
108574123,63062e7e45a2b8049e4b24a9
108574620,63062e7e45a2b8049e4b24a3
21146649,574f2c682f805cd901003793
21152848,57a096d1bdb63a6e5a003b55
21302934,57a9edca074181f645003cc3
57518243,5b69dd1afd5551516d423bc9
57525106,599af105c521ad3248001fe5
57591066,5b69dd1afd5551516d423bb6
57845145,5d4d76157542d406823efb61
58189831,5b69dd1afd5551516d423b4e
59903015,5d4d76157542d406823efb22
82238162,574f2c692f805cd9010039c0
82682006,5f3a2febac5c210242b1388e
82730753,5f7cbf746d97ce0b701ee597
82870108,6112c254ed875c132c5d7ab2
82870461,6110bb1f41d13e06bc32b5c8
95060525,63062e7e45a2b8049e4b245d
95131892,63062e7f45a2b8049e4b25e7
95553326,63062e7f45a2b8049e4b3080
95877907,63062e7f45a2b8049e4b3089
96286833,63062e7f45a2b8049e4b311c
96287565,6318293ceeb0d0005f8e5b1d
96288671,63062e7f45a2b8049e4b3062
107162220,64ccedc625c7d90447a04f2d
21393582,574f2c692f805cd901003a38
21396545,57a096d1bdb63a6e5a003b0c
57169930,5d4d76157542d406823efae5
57763344,599329f75458d50926001ed3
58098153,5b69dd1afd5551516d423bad
58447627,5b69dd1afd5551516d423c02
59926018,5d4d76157542d406823efb7b
61603570,574f2c692f805cd9010039ab
68162673,5f3a2febac5c210242b13847
76482535,5f3a2febac5c210242b13811
79451846,604f0d8a104743008180d5f2
79835445,5ffc984962f11a123b83e099
82256534,5f3a2febac5c210242b13949
82877791,6110bb2041d13e06bc32b686
82882487,6110bb2041d13e06bc32b6de
95391881,63062e7f45a2b8049e4b303d
95876600,63062e7f45a2b8049e4b30c4
95877034,63062e7f45a2b8049e4b30f0
96287055,5c6c801df37019050a2f33e1
96288661,5d4d76157542d406823ef9cd
96292655,574f2c6a2f805cd901003b8f
96292801,63062e7f45a2b8049e4b2fbe
103134553,63062e7e45a2b8049e4b24a5
107162080,64ccedc625c7d90447a04e92
107933083,61e88eaf745f5c1698ebf819
107933087,63062e7e45a2b8049e4b24d2
