RegionalPartner	LEAID	course	workshop_days
NO PARTNER	503240
NO PARTNER	503300
NO PARTNER	503320
NO PARTNER	503420
NO PARTNER	503450
NO PARTNER	503480
NO PARTNER	503630
NO PARTNER	503640
NO PARTNER	503690
NO PARTNER	503710
NO PARTNER	503750
NO PARTNER	503770
NO PARTNER	503840
NO PARTNER	503960
NO PARTNER	504020
NO PARTNER	504050
NO PARTNER	504080
NO PARTNER	504110
NO PARTNER	504170
NO PARTNER	504200
NO PARTNER	504350
NO PARTNER	504370
NO PARTNER	504380
NO PARTNER	504410
NO PARTNER	504560
NO PARTNER	504590
NO PARTNER	504680
NO PARTNER	504740
NO PARTNER	504800
NO PARTNER	504860
NO PARTNER	504890
NO PARTNER	504930
NO PARTNER	504980
NO PARTNER	505170
NO PARTNER	505190
NO PARTNER	505340
NO PARTNER	505410
NO PARTNER	505430
NO PARTNER	505470
NO PARTNER	505500
NO PARTNER	505550
NO PARTNER	505580
NO PARTNER	505680
NO PARTNER	505760
NO PARTNER	505850
NO PARTNER	505970
NO PARTNER	506060
NO PARTNER	506090
NO PARTNER	506120
NO PARTNER	506150
NO PARTNER	506210
NO PARTNER	506240
NO PARTNER	506270
NO PARTNER	506330
NO PARTNER	506360
NO PARTNER	506420
NO PARTNER	506540
NO PARTNER	506630
NO PARTNER	506690
NO PARTNER	506840
NO PARTNER	506870
NO PARTNER	506900
NO PARTNER	506930
NO PARTNER	506990
NO PARTNER	507110
NO PARTNER	507140
NO PARTNER	507170
NO PARTNER	507230
NO PARTNER	507290
NO PARTNER	507320
NO PARTNER	507350
NO PARTNER	507380
NO PARTNER	507410
NO PARTNER	507530
NO PARTNER	507560
NO PARTNER	507620
NO PARTNER	507680
NO PARTNER	507710
NO PARTNER	507740
NO PARTNER	507770
NO PARTNER	507840
NO PARTNER	507860
NO PARTNER	507890
NO PARTNER	507920
NO PARTNER	507990
NO PARTNER	508010
NO PARTNER	508040
NO PARTNER	508130
NO PARTNER	508240
NO PARTNER	508280
NO PARTNER	508340
NO PARTNER	508400
NO PARTNER	508490
NO PARTNER	508610
NO PARTNER	508640
NO PARTNER	508670
NO PARTNER	508700
NO PARTNER	508730
NO PARTNER	508940
NO PARTNER	509000
NO PARTNER	509060
NO PARTNER	509150
NO PARTNER	509190
NO PARTNER	509240
NO PARTNER	509270
NO PARTNER	509330
NO PARTNER	509360
NO PARTNER	509390
NO PARTNER	509420
NO PARTNER	509480
NO PARTNER	509510
NO PARTNER	509540
NO PARTNER	509570
NO PARTNER	509600
NO PARTNER	509630
NO PARTNER	509720
NO PARTNER	509750
NO PARTNER	509780
NO PARTNER	509840
NO PARTNER	509990
NO PARTNER	510080
NO PARTNER	510170
NO PARTNER	510200
NO PARTNER	510260
NO PARTNER	510290
NO PARTNER	510320
NO PARTNER	510380
NO PARTNER	510410
NO PARTNER	510440
NO PARTNER	510560
NO PARTNER	510620
NO PARTNER	510680
NO PARTNER	510920
NO PARTNER	510950
NO PARTNER	510980
NO PARTNER	511010
NO PARTNER	511070
NO PARTNER	511130
NO PARTNER	511220
NO PARTNER	511340
NO PARTNER	511370
NO PARTNER	511610
NO PARTNER	511700
NO PARTNER	511730
NO PARTNER	511760
NO PARTNER	511820
NO PARTNER	511850
NO PARTNER	511880
NO PARTNER	511970
NO PARTNER	512000
NO PARTNER	512060
NO PARTNER	512090
NO PARTNER	512180
NO PARTNER	512210
NO PARTNER	512420
NO PARTNER	512450
NO PARTNER	512480
NO PARTNER	512510
NO PARTNER	512520
NO PARTNER	512540
NO PARTNER	512570
NO PARTNER	512630
NO PARTNER	512660
NO PARTNER	512870
NO PARTNER	512930
NO PARTNER	512960
NO PARTNER	513080
NO PARTNER	513110
NO PARTNER	513230
NO PARTNER	513350
NO PARTNER	513380
NO PARTNER	513410
NO PARTNER	513530
NO PARTNER	513560
NO PARTNER	513680
NO PARTNER	513930
NO PARTNER	514010
NO PARTNER	514020
NO PARTNER	514040
NO PARTNER	514140
NO PARTNER	514370
NO PARTNER	514400
NO PARTNER	514430
NO PARTNER	514490
NO PARTNER	6000030
Grand Canyon University & Science Foundation Arizona	400001
Grand Canyon University & Science Foundation Arizona	400003
Grand Canyon University & Science Foundation Arizona	400004
Grand Canyon University & Science Foundation Arizona	400005
Grand Canyon University & Science Foundation Arizona	400016
Grand Canyon University & Science Foundation Arizona	400018
Grand Canyon University & Science Foundation Arizona	400019
Grand Canyon University & Science Foundation Arizona	400021
Grand Canyon University & Science Foundation Arizona	400022
Grand Canyon University & Science Foundation Arizona	400023
Grand Canyon University & Science Foundation Arizona	400026
Grand Canyon University & Science Foundation Arizona	400028
Grand Canyon University & Science Foundation Arizona	400031
Grand Canyon University & Science Foundation Arizona	400033
Grand Canyon University & Science Foundation Arizona	400034
Grand Canyon University & Science Foundation Arizona	400036
Grand Canyon University & Science Foundation Arizona	400037
Grand Canyon University & Science Foundation Arizona	400040
Grand Canyon University & Science Foundation Arizona	400041
Grand Canyon University & Science Foundation Arizona	400043
Grand Canyon University & Science Foundation Arizona	400047
